dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	H128	176	0.775	0.845	0.7482749414766301	0.8472781307848082	0.775	0.845	0.40235424041748047	0.03312849998474121
gaussian	H128	177	0.785	0.815	0.7326733552244975	0.750054880979977	0.785	0.815	0.41915369033813477	0.0323796272277832
gaussian	H128	178	0.79	0.75	0.719741198288109	0.6556312507301848	0.79	0.75	0.4340851306915283	0.03291440010070801
gaussian	H128	179	0.785	0.8	0.655054052643977	0.6980484101171178	0.785	0.8	0.4336884021759033	0.03486132621765137
gaussian	H128	180	0.785	0.805	0.7118122696261598	0.7763562193373965	0.785	0.805	0.44502878189086914	0.03303837776184082
gaussian	S128	181	0.455	0.365	0.34807671981725036	0.2589712680544787	0.455	0.365	0.42485666275024414	0.032506704330444336
gaussian	S128	182	0.415	0.395	0.2975883085792457	0.24785885167464114	0.415	0.395	0.4259829521179199	0.03314089775085449
gaussian	S128	183	0.425	0.345	0.3541696248721253	0.27800853642147966	0.425	0.345	0.41875457763671875	0.04270744323730469
gaussian	S128	184	0.43	0.4	0.305325959401475	0.22331400343642613	0.43	0.4	0.4181511402130127	0.032370805740356445
gaussian	S128	185	0.485	0.41	0.41813516409886875	0.36455863965010304	0.485	0.41	0.4332277774810791	0.03375720977783203
gaussian	S128	186	0.455	0.465	0.41508727436563675	0.451026310969756	0.455	0.465	0.42320895195007324	0.0323033332824707
gaussian	S128	187	0.445	0.375	0.30392857142857144	0.33082548420648644	0.445	0.375	0.415513277053833	0.04302406311035156
gaussian	S128	188	0.5	0.38	0.31624060150375943	0.21311145784793334	0.5	0.38	0.42624592781066895	0.032872676849365234
gaussian	S128	189	0.49	0.375	0.4052817057624809	0.27916947047177515	0.49	0.375	0.42563676834106445	0.03286385536193848
gaussian	S128	190	0.35	0.305	0.29062867518685337	0.2451877683407803	0.35	0.305	0.42934179306030273	0.033246755599975586
gaussian	S128	191	0.51	0.41	0.37971970143989797	0.2841458249724379	0.51	0.41	0.42594051361083984	0.03337287902832031
gaussian	S128	192	0.415	0.315	0.39090789747009014	0.2909444834520899	0.415	0.315	0.423412561416626	0.042958736419677734
gaussian	S128	193	0.49	0.44	0.373026579731124	0.34710869052974314	0.49	0.44	0.3989572525024414	0.03279924392700195
gaussian	S128	194	0.47	0.365	0.4138037008281573	0.24473127929911054	0.47	0.365	0.4235715866088867	0.03226017951965332
gaussian	S128	195	0.465	0.38	0.3856830043607601	0.3258279864111127	0.465	0.38	0.43083691596984863	0.032296180725097656
gaussian	S128	196	0.47	0.36	0.35096108324153064	0.26494694027649246	0.47	0.36	0.41811323165893555	0.03443479537963867
gaussian	S128	197	0.535	0.37	0.45013887197391034	0.2715871220282985	0.535	0.37	0.42808985710144043	0.034397125244140625
gaussian	S128	198	0.495	0.395	0.3143204719695972	0.2502819944733222	0.495	0.395	0.42976880073547363	0.03344273567199707
gaussian	S128	199	0.515	0.405	0.5189049120074811	0.4062611563660652	0.515	0.405	0.4265773296356201	0.03251910209655762
gaussian	S128	200	0.485	0.375	0.3734448486139444	0.2806022733536586	0.485	0.375	0.4047560691833496	0.03284192085266113
gaussian	S128	201	0.4	0.37	0.2740548616706957	0.2480254914877677	0.4	0.37	0.42383337020874023	0.033945322036743164
gaussian	S128	202	0.44	0.345	0.40652445646727003	0.28478501823320845	0.44	0.345	0.37760281562805176	0.032868146896362305
gaussian	S128	203	0.465	0.39	0.3850851293268364	0.2630978906714201	0.465	0.39	0.41013431549072266	0.032590389251708984
gaussian	S128	204	0.395	0.345	0.3438441686415852	0.31423906809037333	0.395	0.345	0.3442714214324951	0.03277444839477539
gaussian	S128	205	0.46	0.38	0.41186848212687527	0.3092650868741858	0.46	0.38	0.42375898361206055	0.032820701599121094
