dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	S16	113	0.505	0.575	0.4807188855345407	0.5517041489885836	0.505	0.575	3.657644510269165	0.03367352485656738
gaussian	S16	114	0.54	0.605	0.5033707601093438	0.549529120946804	0.54	0.605	3.586850881576538	0.03279471397399902
gaussian	S16	115	0.5	0.51	0.48756085184656617	0.4758230502416549	0.5	0.51	3.6765105724334717	0.03345084190368652
gaussian	S16	116	0.57	0.585	0.5587289024268451	0.567528932992295	0.57	0.585	3.4739837646484375	0.03290987014770508
gaussian	S16	117	0.525	0.595	0.5037566438426011	0.5710824201099343	0.525	0.595	3.6802878379821777	0.033364295959472656
gaussian	S16	118	0.585	0.595	0.5446402167041401	0.5555751297384157	0.585	0.595	3.614492893218994	0.03461790084838867
gaussian	S16	119	0.57	0.565	0.525036679510001	0.5524995993525315	0.57	0.565	3.6750919818878174	0.03312230110168457
gaussian	S16	120	0.505	0.585	0.5218154372435766	0.6086650067868098	0.505	0.585	3.594943046569824	0.032750606536865234
gaussian	HH16	121	0.325	0.48	0.29472552910052907	0.44534408792911306	0.325	0.48	4.7208662033081055	0.036370277404785156
gaussian	HH16	122	0.425	0.49	0.23737806844416603	0.35535368682268953	0.425	0.49	4.261470556259155	0.033627986907958984
gaussian	HH16	123	0.42	0.505	0.3684890274363191	0.47274211019992984	0.42	0.505	4.549681901931763	0.03275346755981445
gaussian	HH16	124	0.395	0.49	0.35875283446712014	0.4659649282929099	0.395	0.49	4.625879764556885	0.033072471618652344
gaussian	HH16	125	0.4	0.52	0.36808681509410673	0.47267267452846773	0.4	0.52	4.504462242126465	0.0333099365234375
gaussian	HH16	126	0.39	0.41	0.38548717091369045	0.3730772046606362	0.39	0.41	4.546606779098511	0.034039974212646484
gaussian	HH16	127	0.45	0.57	0.4385504137763174	0.5268600186363344	0.45	0.57	4.614497184753418	0.0336151123046875
gaussian	HH16	128	0.485	0.535	0.4658728064445148	0.5303188587314323	0.485	0.535	4.378985166549683	0.0328066349029541
gaussian	HH16	129	0.41	0.475	0.2605468570278353	0.38101166906964895	0.41	0.475	4.40249490737915	0.03299283981323242
gaussian	HH16	130	0.445	0.52	0.35814018160856564	0.3909816315031547	0.445	0.52	4.350228309631348	0.03516077995300293
gaussian	SS16	131	0.25	0.285	0.23073291172233118	0.25591457153957153	0.25	0.285	4.675899982452393	0.03446793556213379
gaussian	SS16	132	0.295	0.35	0.22258724119018236	0.3062454044729662	0.295	0.35	4.687941312789917	0.03241109848022461
gaussian	SS16	133	0.355	0.385	0.21767947448396807	0.27427401693328946	0.355	0.385	4.5463151931762695	0.03491044044494629
gaussian	SS16	134	0.315	0.33	0.27131313591758277	0.312896670289963	0.315	0.33	4.609267473220825	0.033734798431396484
gaussian	SS16	135	0.38	0.34	0.25904830394117323	0.2302782922851171	0.38	0.34	4.41893458366394	0.032956838607788086
gaussian	SS16	136	0.275	0.325	0.2098547819618301	0.26027376060270796	0.275	0.325	4.476089715957642	0.03479719161987305
gaussian	SS16	137	0.33	0.36	0.23738044049744605	0.31483186957723386	0.33	0.36	4.396274089813232	0.03335118293762207
gaussian	SS16	138	0.195	0.235	0.15041476534884243	0.20080614464029306	0.195	0.235	4.476416349411011	0.03304147720336914
gaussian	SS16	139	0.285	0.315	0.2490202032229896	0.28148579583258104	0.285	0.315	4.588238954544067	0.03464841842651367
gaussian	SS16	140	0.265	0.37	0.22097073192193	0.3310371800554129	0.265	0.37	4.6049275398254395	0.032349586486816406
gaussian	HS16	141	0.335	0.465	0.25472888018843903	0.42839891081522863	0.335	0.465	4.586969375610352	0.03331136703491211
gaussian	HS16	142	0.375	0.44	0.3179620394476238	0.37302787891623634	0.375	0.44	4.487315654754639	0.033081769943237305
gaussian	HS16	143	0.375	0.45	0.22206709956709958	0.3168357750846367	0.375	0.45	4.278645753860474	0.03422737121582031
gaussian	HS16	144	0.375	0.44	0.291885449215846	0.34783208431588	0.375	0.44	4.492714881896973	0.032544612884521484
gaussian	HS16	145	0.31	0.38	0.2811810797815314	0.3428661197772079	0.31	0.38	4.5461249351501465	0.03306269645690918
gaussian	HS16	146	0.29	0.38	0.248003671869037	0.33135994747198505	0.29	0.38	4.510143518447876	0.03258514404296875
gaussian	HS16	147	0.295	0.4	0.2407575326843837	0.36640413658617543	0.295	0.4	4.475543737411499	0.03319597244262695
gaussian	HS16	148	0.385	0.44	0.2735122084665139	0.3148119446627357	0.385	0.44	4.355545282363892	0.03247475624084473
gaussian	HS16	149	0.335	0.43	0.21212988475770034	0.31104502327246686	0.335	0.43	4.3897154331207275	0.03318929672241211
gaussian	HS16	150	0.31	0.44	0.2331066176470588	0.34678352765127496	0.31	0.44	4.605047941207886	0.03269314765930176
gaussian	H4	151	0.38	0.345	0.3236065080132151	0.3242392635018699	0.38	0.345	4.736948728561401	0.03261113166809082
gaussian	H4	152	0.44	0.42	0.33921351097794045	0.3729566093693202	0.44	0.42	4.789973258972168	0.032805442810058594
gaussian	H4	153	0.535	0.465	0.43205106573165525	0.39972797247166114	0.535	0.465	4.267900705337524	0.034310340881347656
gaussian	H4	154	0.39	0.495	0.2763055901629985	0.4129807754302255	0.39	0.495	4.560050964355469	0.03376030921936035
gaussian	H4	155	0.395	0.4	0.3457157489493331	0.3313052829966814	0.395	0.4	4.86557674407959	0.03262472152709961
gaussian	H4	156	0.465	0.47	0.425053293326047	0.43643325723524085	0.465	0.47	4.816678762435913	0.16281986236572266
gaussian	H4	157	0.415	0.39	0.36114430060933445	0.3302753596320884	0.415	0.39	4.875426769256592	0.03477120399475098
gaussian	H4	158	0.395	0.415	0.3360821904781658	0.38068080683170197	0.395	0.415	4.8608176708221436	0.03346657752990723
gaussian	H4	159	0.34	0.345	0.30118425860384	0.3162770971464055	0.34	0.345	4.912431001663208	0.03332161903381348
gaussian	H4	160	0.445	0.455	0.4158675823345095	0.43982184370924765	0.445	0.455	4.845123291015625	0.03311491012573242
gaussian	S4	161	0.33	0.34	0.29192716935764773	0.24449493827529123	0.33	0.34	4.708820343017578	0.03502631187438965
gaussian	S4	162	0.215	0.255	0.20218958013312852	0.2338206736582979	0.215	0.255	4.842351675033569	0.03351259231567383
gaussian	S4	163	0.28	0.36	0.16513042717086834	0.29761021604851523	0.28	0.36	4.780900716781616	0.034444570541381836
gaussian	S4	164	0.325	0.32	0.2983236670736671	0.29469763688100037	0.325	0.32	4.765009641647339	0.033663272857666016
gaussian	S4	165	0.355	0.325	0.32730852423385787	0.2939050106047789	0.355	0.325	4.589014530181885	0.03348588943481445
gaussian	S4	166	0.28	0.335	0.2628442930189512	0.278920392267579	0.28	0.335	4.759381055831909	0.03379058837890625
gaussian	S4	167	0.245	0.285	0.2242624938845869	0.243398506810197	0.245	0.285	5.113858699798584	0.033077239990234375
gaussian	S4	168	0.325	0.355	0.3043120197377639	0.33467656199198365	0.325	0.355	4.952537775039673	0.03336024284362793
gaussian	S4	169	0.31	0.345	0.24045825925525174	0.2598837570168687	0.31	0.345	4.542977571487427	0.032842397689819336
gaussian	S4	170	0.275	0.26	0.21319620623356406	0.2424465632831697	0.275	0.26	4.784900426864624	0.03402233123779297
gaussian	HH4	171	0.41	0.415	0.37389558052108907	0.431492364100042	0.41	0.415	4.77295446395874	0.03394269943237305
gaussian	HH4	172	0.36	0.37	0.2956571010319242	0.31265000522353464	0.36	0.37	5.101872682571411	0.033164262771606445
gaussian	HH4	173	0.38	0.47	0.25867501801750614	0.367437617937618	0.38	0.47	4.936859607696533	0.03310441970825195
gaussian	HH4	174	0.3	0.355	0.24989320494509887	0.34044673475804427	0.3	0.355	4.932197332382202	0.0327305793762207
gaussian	HH4	175	0.385	0.42	0.3324846243348386	0.3557384453655068	0.385	0.42	4.977104663848877	0.03450512886047363
gaussian	HH4	176	0.375	0.405	0.3644182515578379	0.4011050671749689	0.375	0.405	4.995524644851685	0.03345155715942383
gaussian	HH4	177	0.38	0.34	0.29939352832168636	0.28241286808170757	0.38	0.34	4.665806770324707	0.03284931182861328
gaussian	HH4	178	0.35	0.335	0.24991262894600255	0.23656724667461676	0.35	0.335	5.208505630493164	0.033223628997802734
gaussian	HH4	179	0.325	0.35	0.26350245190952476	0.2811127864243924	0.325	0.35	5.181929588317871	0.03349423408508301
gaussian	HH4	180	0.41	0.365	0.3591880657596017	0.33942297264750954	0.41	0.365	4.950322866439819	0.03358292579650879
gaussian	SS4	181	0.205	0.225	0.16016554741395322	0.19118175497171308	0.205	0.225	4.886183261871338	0.034737586975097656
gaussian	SS4	182	0.41	0.51	0.23746202155894952	0.32739868586759807	0.41	0.51	4.228489637374878	0.0334470272064209
gaussian	SS4	183	0.29	0.3	0.26641713423102886	0.287226814129617	0.29	0.3	5.179229974746704	0.033731937408447266
gaussian	SS4	184	0.34	0.345	0.3030731825201508	0.29247954848460644	0.34	0.345	4.73672080039978	0.03346681594848633
gaussian	SS4	185	0.31	0.33	0.23876611122648778	0.2783183461868939	0.31	0.33	4.946039915084839	0.03439068794250488
gaussian	SS4	186	0.335	0.38	0.2533174074557776	0.2878126775185599	0.335	0.38	4.729490756988525	0.03236961364746094
gaussian	SS4	187	0.42	0.44	0.3876974367688306	0.4328645018044492	0.42	0.44	4.4301159381866455	0.03445696830749512
gaussian	SS4	188	0.345	0.4	0.2819747766052741	0.3453542788448449	0.345	0.4	4.807262182235718	0.03255510330200195
gaussian	SS4	189	0.28	0.35	0.22047782551020545	0.2952242691889684	0.28	0.35	4.739279508590698	0.032532691955566406
gaussian	SS4	190	0.325	0.32	0.26504471837306764	0.2977133969902588	0.325	0.32	5.02109169960022	0.03425955772399902
gaussian	HS4	191	0.28	0.275	0.2573624890088324	0.26291605361687587	0.28	0.275	5.206181049346924	0.03322935104370117
gaussian	HS4	192	0.415	0.365	0.24436830687741073	0.2066192330010318	0.415	0.365	4.611154317855835	0.03242921829223633
gaussian	HS4	193	0.31	0.375	0.2649902054894871	0.33906920548910213	0.31	0.375	5.010036945343018	0.03284907341003418
gaussian	HS4	194	0.275	0.3	0.23221423067788483	0.25328544555246474	0.275	0.3	5.040618896484375	0.03446388244628906
gaussian	HS4	195	0.33	0.405	0.307420267857807	0.35969460265436975	0.33	0.405	4.86340856552124	0.03279471397399902
gaussian	HS4	196	0.285	0.375	0.2800168683134491	0.3621712627175903	0.285	0.375	4.826170921325684	0.0330197811126709
gaussian	HS4	197	0.28	0.335	0.24560394003860955	0.285231565159949	0.28	0.335	4.815079212188721	0.033555030822753906
gaussian	HS4	198	0.425	0.435	0.3655936032910583	0.3639617340882222	0.425	0.435	4.56484055519104	0.03257274627685547
gaussian	HS4	199	0.275	0.305	0.23481131772917752	0.2726901366607249	0.275	0.305	5.033723831176758	0.03515744209289551
gaussian	HS4	200	0.3	0.36	0.2545114129499908	0.3321956919105157	0.3	0.36	5.148343801498413	0.033084869384765625
