dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	HS16	143	0.66	0.62	0.5483538008740861	0.4785431429905823	0.66	0.62	0.11400270462036133	0.032642364501953125
gaussian	HS16	144	0.685	0.685	0.49994544390036194	0.48777571582601037	0.685	0.685	0.11451458930969238	0.037858009338378906
gaussian	HS16	145	0.58	0.54	0.5257493063791092	0.47599258244419534	0.58	0.54	0.11618256568908691	0.03257274627685547
gaussian	HS16	146	0.58	0.505	0.46540695415695416	0.3764456493299661	0.58	0.505	0.1161341667175293	0.03551650047302246
gaussian	HS16	147	0.575	0.555	0.3914761278001258	0.40442010671790085	0.575	0.555	0.10326099395751953	0.03430819511413574
gaussian	HS16	148	0.705	0.7	0.4414614971200649	0.4617549355689541	0.705	0.7	0.1147758960723877	0.03556323051452637
gaussian	HS16	149	0.545	0.47	0.5207297536074089	0.3670458718046292	0.545	0.47	0.11524009704589844	0.03262019157409668
gaussian	HS16	150	0.645	0.56	0.4849296337743467	0.398153164119357	0.645	0.56	0.11319875717163086	0.03302288055419922
gaussian	H4	151	0.56	0.465	0.468563947331151	0.3691581260961149	0.56	0.465	0.11513495445251465	0.03343081474304199
gaussian	H4	152	0.585	0.52	0.5629249923816987	0.4215178114857185	0.585	0.52	0.11319231986999512	0.03369021415710449
gaussian	H4	153	0.73	0.645	0.5625485552619885	0.4605481026826087	0.73	0.645	0.11386585235595703	0.03362703323364258
gaussian	H4	154	0.57	0.575	0.38357790623110044	0.3785421928537559	0.57	0.575	0.11384916305541992	0.03345656394958496
gaussian	H4	155	0.595	0.56	0.438232171843574	0.42550099326467195	0.595	0.56	0.1126246452331543	0.03402113914489746
gaussian	H4	156	0.565	0.44	0.3619679484168634	0.2850207039337474	0.565	0.44	0.11526918411254883	0.033893585205078125
gaussian	H4	157	0.645	0.605	0.46917976662431815	0.44248817686744857	0.645	0.605	0.11435461044311523	0.03489947319030762
gaussian	H4	158	0.69	0.7	0.5607273924359332	0.5567439356519576	0.69	0.7	0.1146852970123291	0.03375673294067383
gaussian	H4	159	0.54	0.505	0.3678322254498322	0.3649855294518216	0.54	0.505	0.11517047882080078	0.033654212951660156
gaussian	H4	160	0.72	0.64	0.6374059980945526	0.583520217031227	0.72	0.64	0.1140143871307373	0.03396105766296387
gaussian	S4	161	0.47	0.425	0.2926432672992556	0.27271453248355937	0.47	0.425	0.10196828842163086	0.0336155891418457
gaussian	S4	162	0.46	0.44	0.27444659511543856	0.26141106399541136	0.46	0.44	0.10219192504882812	0.03460216522216797
gaussian	S4	163	0.395	0.36	0.2554363652182623	0.2271045088720841	0.395	0.36	0.1008913516998291	0.03338479995727539
gaussian	S4	164	0.475	0.43	0.29342849698503687	0.24271003533186097	0.475	0.43	0.10132980346679688	0.033554792404174805
gaussian	S4	165	0.47	0.455	0.3807645785586962	0.3481669325017434	0.47	0.455	0.1017448902130127	0.03380441665649414
gaussian	S4	166	0.38	0.34	0.2870847366802821	0.2128370184397349	0.38	0.34	0.10115933418273926	0.032732486724853516
gaussian	S4	167	0.54	0.545	0.18268428505817513	0.19035145888594165	0.54	0.545	0.10143780708312988	0.032837629318237305
gaussian	S4	168	0.515	0.44	0.23224372021013812	0.18404802227741	0.515	0.44	0.10139775276184082	0.034683942794799805
gaussian	S4	169	0.515	0.51	0.2739573512284399	0.26257342507342507	0.515	0.51	0.1022036075592041	0.03413963317871094
gaussian	S4	170	0.49	0.465	0.2084290587580061	0.1960863424685656	0.49	0.465	0.10167264938354492	0.033833980560302734
gaussian	HH4	171	0.555	0.595	0.3036427279426543	0.3654316272424818	0.555	0.595	0.11469101905822754	0.03327059745788574
gaussian	HH4	172	0.56	0.56	0.42945257914272916	0.4062847408099777	0.56	0.56	0.11194086074829102	0.03442525863647461
gaussian	HH4	173	0.61	0.575	0.5415739302967564	0.5134420654398536	0.61	0.575	0.11258101463317871	0.03273606300354004
gaussian	HH4	174	0.615	0.6	0.45671094144980007	0.45012422551526476	0.615	0.6	0.11283040046691895	0.03466510772705078
gaussian	HH4	175	0.64	0.615	0.3417805878332194	0.32781679105208517	0.64	0.615	0.11307597160339355	0.0330202579498291
gaussian	HH4	176	0.7	0.685	0.472790774980404	0.4539580180660187	0.7	0.685	0.11421537399291992	0.03471779823303223
gaussian	HH4	177	0.655	0.67	0.4359477715382722	0.4694421930154492	0.655	0.67	0.11180877685546875	0.03460240364074707
gaussian	HH4	178	0.53	0.51	0.4084514721931878	0.3354849291503422	0.53	0.51	0.113922119140625	0.03447437286376953
gaussian	HH4	179	0.735	0.685	0.39317034139402557	0.34713716465860334	0.735	0.685	0.11234855651855469	0.03423047065734863
gaussian	HH4	180	0.61	0.56	0.5005835344057973	0.4367471905080691	0.61	0.56	0.11323213577270508	0.03342485427856445
gaussian	SS4	181	0.525	0.55	0.31268403793203703	0.3477196219987021	0.525	0.55	0.10084223747253418	0.033368825912475586
gaussian	SS4	182	0.535	0.535	0.2964913696077033	0.30207495618271724	0.535	0.535	0.10104894638061523	0.03351283073425293
gaussian	SS4	183	0.535	0.585	0.4248185754287073	0.4738596096134916	0.535	0.585	0.10204052925109863	0.03421640396118164
gaussian	SS4	184	0.605	0.665	0.49286365131755006	0.5462252665193842	0.605	0.665	0.10123062133789062	0.03416562080383301
gaussian	SS4	185	0.4	0.44	0.31175410012857685	0.3278753729164475	0.4	0.44	0.10128951072692871	0.033539533615112305
gaussian	SS4	186	0.72	0.685	0.43852876774388405	0.413001313001313	0.72	0.685	0.10195493698120117	0.0336611270904541
gaussian	SS4	187	0.47	0.51	0.28568129745379245	0.29526405346931633	0.47	0.51	0.10197758674621582	0.03350687026977539
gaussian	SS4	188	0.56	0.545	0.4198998428908091	0.40857453435578434	0.56	0.545	0.10242462158203125	0.033463239669799805
gaussian	SS4	189	0.535	0.5	0.3623461242193161	0.3294657722386613	0.535	0.5	0.1026756763458252	0.033640146255493164
gaussian	SS4	190	0.485	0.54	0.3444190472849844	0.37619855634561516	0.485	0.54	0.10200738906860352	0.03299307823181152
gaussian	HS4	191	0.395	0.42	0.339067639528955	0.36372364820781905	0.395	0.42	0.10571861267089844	0.03197765350341797
gaussian	HS4	192	0.59	0.55	0.4536044973544973	0.4079050554915262	0.59	0.55	0.1096799373626709	0.03288435935974121
gaussian	HS4	193	0.695	0.665	0.5499108207182741	0.4976681070703322	0.695	0.665	0.10727262496948242	0.033936500549316406
gaussian	HS4	194	0.51	0.5	0.35767005665902724	0.33546879203658864	0.51	0.5	0.10723423957824707	0.033113718032836914
gaussian	HS4	195	0.535	0.57	0.3406011977429374	0.4689502672532352	0.535	0.57	0.10691523551940918	0.03366827964782715
gaussian	HS4	196	0.67	0.705	0.5007412403912592	0.5161537947855802	0.67	0.705	0.10414695739746094	0.03450822830200195
gaussian	HS4	197	0.61	0.61	0.3755198854139583	0.3525789813023855	0.61	0.61	0.10693526268005371	0.03348088264465332
gaussian	HS4	198	0.57	0.57	0.35934348672496175	0.3526761038417856	0.57	0.57	0.10890960693359375	0.03370976448059082
gaussian	HS4	199	0.545	0.635	0.3456053669803139	0.41383887926970037	0.545	0.635	0.1067194938659668	0.033728599548339844
gaussian	HS4	200	0.56	0.565	0.3986757957446066	0.38390303432974227	0.56	0.565	0.10545754432678223	0.0327305793762207
