dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	H128	26	0.97	0.985	0.971348721425841	0.9830311728543059	0.97	0.985	0.13511323928833008	0.034438133239746094
gaussian	H128	27	0.87	0.93	0.792422385620915	0.8919971919971921	0.87	0.93	0.13657593727111816	0.03513956069946289
gaussian	H128	28	0.975	0.92	0.9705446895727763	0.8827467550991299	0.975	0.92	0.13644957542419434	0.03358149528503418
gaussian	H128	29	0.955	0.895	0.9268901896590068	0.8018865531729342	0.955	0.895	0.13598251342773438	0.03478407859802246
gaussian	H128	30	0.975	0.98	0.9742811366894342	0.9832070707070708	0.975	0.98	0.1341409683227539	0.033644676208496094
gaussian	E128	31	0.45	0.46	0.16953748006379588	0.19056841046277667	0.45	0.46	0.12009286880493164	0.03298211097717285
gaussian	E128	32	0.405	0.425	0.17749582457841712	0.17260460436763922	0.405	0.425	0.12236189842224121	0.032740116119384766
gaussian	E128	33	0.42	0.39	0.22174724342663274	0.208178314060667	0.42	0.39	0.12075161933898926	0.03398323059082031
gaussian	E128	34	0.41	0.47	0.21753783741613358	0.24748835292999083	0.41	0.47	0.12297439575195312	0.03288722038269043
gaussian	E128	35	0.465	0.47	0.15924657534246575	0.1725399495374264	0.465	0.47	0.12345242500305176	0.032684326171875
gaussian	E128	36	0.555	0.555	0.1919934640522876	0.19160893700968024	0.555	0.555	0.12195086479187012	0.03430819511413574
gaussian	E128	37	0.515	0.515	0.16996699669966997	0.16996699669966997	0.515	0.515	0.11897087097167969	0.032221317291259766
gaussian	E128	38	0.555	0.515	0.2804874233512702	0.2599537037037037	0.555	0.515	0.1215662956237793	0.034470558166503906
gaussian	E128	39	0.625	0.625	0.19230769230769232	0.19230769230769232	0.625	0.625	0.12227511405944824	0.03325819969177246
gaussian	E128	40	0.52	0.525	0.17105263157894737	0.1832450686929158	0.52	0.525	0.12299561500549316	0.034671783447265625
gaussian	E128	41	0.34	0.365	0.2226539193906696	0.23395087047671131	0.34	0.365	0.12221765518188477	0.033077239990234375
gaussian	E128	42	0.37	0.445	0.21160156663491053	0.2575190575190575	0.37	0.445	0.12173676490783691	0.03284025192260742
gaussian	E128	43	0.425	0.48	0.2453081232492997	0.2758356164383562	0.425	0.48	0.11942863464355469	0.032526254653930664
gaussian	E128	44	0.42	0.45	0.24414823400624616	0.2487264850988729	0.42	0.45	0.12074828147888184	0.03288125991821289
gaussian	E128	45	0.4	0.41	0.1531159420289855	0.19133696229421135	0.4	0.41	0.11943626403808594	0.032845258712768555
gaussian	E128	46	0.455	0.465	0.19108585858585858	0.21419207613128763	0.455	0.465	0.12330126762390137	0.033376455307006836
gaussian	E128	47	0.71	0.71	0.20760233918128654	0.20760233918128654	0.71	0.71	0.12122082710266113	0.03365683555603027
gaussian	E128	48	0.28	0.31	0.25939899438036085	0.2969272267374079	0.28	0.31	0.12082362174987793	0.03235769271850586
gaussian	E128	49	0.525	0.525	0.1721311475409836	0.1721311475409836	0.525	0.525	0.12179255485534668	0.03354811668395996
gaussian	E128	50	0.53	0.535	0.27735191637630663	0.28068853922553283	0.53	0.535	0.12276291847229004	0.03303813934326172
gaussian	E128	51	0.395	0.365	0.2933173093056814	0.24576966243632908	0.395	0.365	0.12305760383605957	0.0327913761138916
gaussian	E128	52	0.595	0.595	0.1865203761755486	0.1865203761755486	0.595	0.595	0.11784195899963379	0.03342556953430176
gaussian	E128	53	0.385	0.335	0.22441770186335402	0.1818007662835249	0.385	0.335	0.12184929847717285	0.03411364555358887
gaussian	E128	54	0.31	0.36	0.18114207708399815	0.2201133475815284	0.31	0.36	0.12303400039672852	0.03396201133728027
gaussian	E128	55	0.585	0.585	0.18454258675078863	0.18454258675078863	0.585	0.585	0.12273812294006348	0.032590627670288086
gaussian	E128	56	0.4	0.37	0.20242354108117044	0.1483891518019658	0.4	0.37	0.12404060363769531	0.03298687934875488
gaussian	E128	57	0.49	0.5	0.1644295302013423	0.17519829164124467	0.49	0.5	0.11851930618286133	0.032367706298828125
gaussian	E128	58	0.39	0.37	0.2268749441315813	0.22689205955334987	0.39	0.37	0.12043523788452148	0.033478498458862305
gaussian	E128	59	0.375	0.43	0.2476496278907836	0.30083317458301584	0.375	0.43	0.12240767478942871	0.03237104415893555
gaussian	E128	60	0.375	0.37	0.22300194613278723	0.22013511473429953	0.375	0.37	0.12177777290344238	0.0321657657623291
gaussian	S128	61	0.66	0.67	0.37648879882922437	0.40242772424017786	0.66	0.67	0.11969423294067383	0.03265190124511719
gaussian	S128	62	0.645	0.65	0.4467009729985508	0.4640112508890869	0.645	0.65	0.11850452423095703	0.03267335891723633
gaussian	S128	63	0.6	0.55	0.38993895909188264	0.3008223684210526	0.6	0.55	0.12087202072143555	0.03332185745239258
gaussian	S128	64	0.645	0.59	0.42742073742199466	0.38190382419426255	0.645	0.59	0.12018680572509766	0.03338122367858887
gaussian	S128	65	0.64	0.575	0.6003150623190666	0.5239844024447189	0.64	0.575	0.11868739128112793	0.032729148864746094
gaussian	S128	66	0.69	0.645	0.5178800719054957	0.46180418665321965	0.69	0.645	0.11646485328674316	0.032131195068359375
gaussian	S128	67	0.61	0.605	0.45064534573982384	0.44569637111506594	0.61	0.605	0.11864447593688965	0.03234386444091797
gaussian	S128	68	0.68	0.565	0.5155810317873892	0.4033386327503975	0.68	0.565	0.11914396286010742	0.03237104415893555
gaussian	S128	69	0.635	0.595	0.4855297157622739	0.4817640692640693	0.635	0.595	0.11864519119262695	0.03258252143859863
gaussian	S128	70	0.72	0.72	0.4169416189771981	0.5073760302881354	0.72	0.72	0.11716151237487793	0.03292036056518555
gaussian	S128	71	0.625	0.575	0.42637642239719575	0.39253478319916457	0.625	0.575	0.11178159713745117	0.033416032791137695
gaussian	S128	72	0.665	0.6	0.48649884986395264	0.414950699380876	0.665	0.6	0.11996126174926758	0.032500267028808594
gaussian	S128	73	0.665	0.585	0.48530184060512116	0.3737344896696042	0.665	0.585	0.11771345138549805	0.032965898513793945
gaussian	S128	74	0.61	0.55	0.491560031910193	0.4011904761904762	0.61	0.55	0.11967825889587402	0.03306007385253906
gaussian	S128	75	0.675	0.665	0.30886030725259017	0.29263946915704103	0.675	0.665	0.11670541763305664	0.032349348068237305
gaussian	S128	76	0.685	0.62	0.44492650285212815	0.36663336663336665	0.685	0.62	0.1207876205444336	0.03362464904785156
gaussian	S128	77	0.655	0.6	0.5875619886154168	0.4986066840529315	0.655	0.6	0.11942458152770996	0.034297943115234375
gaussian	S128	78	0.575	0.555	0.4311782758038178	0.3888877497530552	0.575	0.555	0.11213088035583496	0.03496098518371582
gaussian	S128	79	0.67	0.595	0.4735522460647901	0.42635465836659997	0.67	0.595	0.11888241767883301	0.03251457214355469
gaussian	S128	80	0.75	0.645	0.5545047545047546	0.46446602268520076	0.75	0.645	0.12019968032836914	0.0333101749420166
gaussian	S128	81	0.675	0.61	0.5274868562052106	0.4580880804156525	0.675	0.61	0.11989498138427734	0.032787322998046875
gaussian	S128	82	0.645	0.575	0.47401929769060425	0.41124999999999995	0.645	0.575	0.11962056159973145	0.034288644790649414
gaussian	S128	83	0.575	0.585	0.4695907568964189	0.4875721387598381	0.575	0.585	0.11919498443603516	0.03445839881896973
gaussian	S128	84	0.675	0.585	0.5255715975165074	0.4541947560523412	0.675	0.585	0.11989021301269531	0.03241300582885742
gaussian	S128	85	0.645	0.515	0.5141329258976318	0.38555222064870986	0.645	0.515	0.11986970901489258	0.03323483467102051
gaussian	S128	86	0.65	0.625	0.4412211133303371	0.4039915966386554	0.65	0.625	0.1202094554901123	0.03270840644836426
gaussian	S128	87	0.695	0.65	0.41126072509051237	0.3609686714038044	0.695	0.65	0.12024474143981934	0.03331327438354492
gaussian	S128	88	0.635	0.515	0.5838060808407194	0.4356626811343792	0.635	0.515	0.11970186233520508	0.03411221504211426
gaussian	S128	89	0.655	0.6	0.5630596858857728	0.5024274882375819	0.655	0.6	0.11821556091308594	0.03213787078857422
gaussian	S128	90	0.69	0.6	0.6792594385414827	0.5489798284256898	0.69	0.6	0.11950325965881348	0.03316211700439453
gaussian	HH128	91	0.81	0.81	0.7326836357249569	0.6542252886002886	0.81	0.81	0.13376069068908691	0.03537631034851074
gaussian	HH128	92	0.945	0.96	0.9471187701420766	0.9584494614245627	0.945	0.96	0.13631510734558105	0.03264760971069336
gaussian	HH128	93	0.775	0.815	0.48772182510046586	0.5126436063936064	0.775	0.815	0.13658833503723145	0.03341865539550781
gaussian	HH128	94	0.895	0.92	0.8826121002679488	0.9081247416625838	0.895	0.92	0.13631796836853027	0.03259587287902832
gaussian	HH128	95	0.915	0.89	0.8903326023391813	0.8412820232543076	0.915	0.89	0.13559484481811523	0.03246879577636719
gaussian	HH128	96	0.85	0.915	0.8400541795665635	0.9095452419920504	0.85	0.915	0.1359708309173584	0.03367471694946289
gaussian	HH128	97	0.83	0.82	0.7040975364504776	0.6434225498441597	0.83	0.82	0.13573670387268066	0.03267645835876465
gaussian	HH128	98	0.86	0.86	0.45512331553521485	0.48592652600925024	0.86	0.86	0.13621115684509277	0.032494544982910156
gaussian	HH128	99	0.9	0.91	0.8965812745933228	0.9096224790949335	0.9	0.91	0.13504266738891602	0.03172707557678223
gaussian	HH128	100	0.81	0.855	0.4188569913649447	0.45401433691756277	0.81	0.855	0.13366985321044922	0.0336763858795166
gaussian	HH128	101	0.855	0.895	0.5734476367006487	0.6557123703616073	0.855	0.895	0.1363229751586914	0.03266334533691406
gaussian	HH128	102	0.955	0.945	0.48231917336394947	0.4773144840257222	0.955	0.945	0.13498735427856445	0.032088518142700195
gaussian	HH128	103	0.805	0.85	0.5972748659590764	0.7024082756210284	0.805	0.85	0.1351926326751709	0.03263354301452637
gaussian	HH128	104	0.8	0.785	0.47006942295989307	0.45479273580777335	0.8	0.785	0.1362147331237793	0.0356898307800293
gaussian	HH128	105	0.875	0.835	0.8307686237373737	0.735444828375372	0.875	0.835	0.13639259338378906	0.033101558685302734
gaussian	HH128	106	0.835	0.845	0.6836531923573809	0.6937426792598633	0.835	0.845	0.1361083984375	0.03322625160217285
gaussian	HH128	107	0.845	0.85	0.6505052954968066	0.6460814559716841	0.845	0.85	0.13609051704406738	0.03400778770446777
gaussian	HH128	108	0.955	0.925	0.9584681296516501	0.927709195269974	0.955	0.925	0.13614344596862793	0.033093929290771484
gaussian	HH128	109	0.87	0.865	0.7477360041570124	0.7495603517895127	0.87	0.865	0.13631892204284668	0.03234148025512695
gaussian	HH128	110	0.885	0.885	0.8717198328405137	0.8846445710853037	0.885	0.885	0.1337592601776123	0.03444314002990723
gaussian	HH128	111	0.835	0.86	0.654639490259026	0.6661195129034935	0.835	0.86	0.13512921333312988	0.0346376895904541
gaussian	HH128	112	0.905	0.9	0.9016975136926177	0.8989803368353319	0.905	0.9	0.1360490322113037	0.03249645233154297
gaussian	HH128	113	0.84	0.875	0.6126536444061692	0.6442723942723942	0.84	0.875	0.1360151767730713	0.03365635871887207
gaussian	HH128	114	0.845	0.85	0.7311611337136146	0.7553897882845251	0.845	0.85	0.13525843620300293	0.03219008445739746
gaussian	HH128	115	0.915	0.855	0.9165671476410914	0.8535649082929306	0.915	0.855	0.13653898239135742	0.03287982940673828
gaussian	HH128	116	0.93	0.895	0.928984883275928	0.8900767764761033	0.93	0.895	0.13702940940856934	0.03345656394958496
gaussian	HH128	117	0.885	0.855	0.782730132551463	0.7431295089358911	0.885	0.855	0.1370246410369873	0.03374600410461426
gaussian	HH128	118	0.83	0.835	0.6197693305600823	0.6368400024586638	0.83	0.835	0.13402748107910156	0.0350947380065918
gaussian	HH128	119	0.9	0.85	0.6969956053396775	0.6586820638706028	0.9	0.85	0.1360912322998047	0.03377485275268555
gaussian	HH128	120	0.895	0.9	0.6967367415193502	0.7026490080229396	0.895	0.9	0.13497257232666016	0.03229022026062012
gaussian	SS128	121	0.86	0.8	0.8610816611760008	0.798357608388526	0.86	0.8	0.12012481689453125	0.034502506256103516
gaussian	SS128	122	0.83	0.795	0.6277423469387755	0.5941055585684021	0.83	0.795	0.12025284767150879	0.032328128814697266
gaussian	SS128	123	0.775	0.73	0.6920141581468813	0.5898319198788595	0.775	0.73	0.11983919143676758	0.03263282775878906
gaussian	SS128	124	0.825	0.855	0.5855269470654086	0.6237365229110512	0.825	0.855	0.11962437629699707	0.03252577781677246
gaussian	SS128	125	0.82	0.8	0.5812091713941895	0.563752843570186	0.82	0.8	0.12051105499267578	0.03307151794433594
gaussian	SS128	126	0.75	0.835	0.7468836141736435	0.8347503160556258	0.75	0.835	0.12012934684753418	0.03232526779174805
gaussian	SS128	127	0.8	0.79	0.7976856681309868	0.7876169473402834	0.8	0.79	0.1205739974975586	0.0329890251159668
gaussian	SS128	128	0.79	0.78	0.5802912085616988	0.5567742643829601	0.79	0.78	0.11872529983520508	0.03419613838195801
gaussian	SS128	129	0.78	0.76	0.7313132205635916	0.7131713733981295	0.78	0.76	0.11881661415100098	0.033530235290527344
gaussian	SS128	130	0.735	0.715	0.6379083765167509	0.5528156092762834	0.735	0.715	0.12054300308227539	0.033570051193237305
gaussian	SS128	131	0.815	0.8	0.626583850931677	0.6136802386802387	0.815	0.8	0.12084770202636719	0.03557944297790527
gaussian	SS128	132	0.77	0.78	0.41858703579091255	0.4235160912190963	0.77	0.78	0.12131404876708984	0.03339123725891113
gaussian	SS128	133	0.725	0.765	0.6193165672065928	0.7198314395457377	0.725	0.765	0.12079405784606934	0.03374314308166504
gaussian	SS128	134	0.75	0.72	0.7192279942279942	0.6874910802316612	0.75	0.72	0.12068963050842285	0.03285956382751465
gaussian	SS128	135	0.82	0.815	0.7999968790397955	0.8060082308487819	0.82	0.815	0.12033724784851074	0.032082557678222656
gaussian	SS128	136	0.795	0.825	0.5782407407407407	0.7045125164690382	0.795	0.825	0.12068653106689453	0.03370928764343262
gaussian	SS128	137	0.835	0.845	0.8275568858386196	0.839853448838228	0.835	0.845	0.12057614326477051	0.03349590301513672
gaussian	SS128	138	0.76	0.755	0.6438446534103919	0.6888341876871542	0.76	0.755	0.12072539329528809	0.03276705741882324
gaussian	SS128	139	0.765	0.825	0.708049996772572	0.7897651089421276	0.765	0.825	0.1209263801574707	0.03340005874633789
gaussian	SS128	140	0.805	0.78	0.7420683938932114	0.626269686578607	0.805	0.78	0.12071871757507324	0.033966064453125
gaussian	SS128	141	0.78	0.77	0.7405026542800266	0.7037427415581913	0.78	0.77	0.12054324150085449	0.0333402156829834
gaussian	SS128	142	0.8	0.79	0.7861504211230987	0.7690303505201602	0.8	0.79	0.12061190605163574	0.032520294189453125
gaussian	SS128	143	0.83	0.835	0.6134157902315709	0.6125645468134258	0.83	0.835	0.12045788764953613	0.03344559669494629
gaussian	SS128	144	0.755	0.775	0.628907469342252	0.6894116941542138	0.755	0.775	0.12028145790100098	0.03515934944152832
gaussian	SS128	145	0.72	0.78	0.6509532745317779	0.7324723205951452	0.72	0.78	0.12066435813903809	0.03242921829223633
gaussian	SS128	146	0.82	0.785	0.8232440053071425	0.7822119976102555	0.82	0.785	0.1202392578125	0.033233642578125
gaussian	SS128	147	0.8	0.82	0.41726446676231466	0.427124448572092	0.8	0.82	0.12067723274230957	0.033092498779296875
gaussian	SS128	148	0.85	0.85	0.6397340811209826	0.6404723297416048	0.85	0.85	0.12055587768554688	0.0324859619140625
gaussian	SS128	149	0.725	0.72	0.6443599681971774	0.6660872488530296	0.725	0.72	0.12078022956848145	0.03363752365112305
gaussian	SS128	150	0.78	0.83	0.7719413272811331	0.8152904485451655	0.78	0.83	0.12079191207885742	0.03543806076049805
gaussian	HS128	151	0.805	0.84	0.7966113015885878	0.8370059008521313	0.805	0.84	0.1281414031982422	0.033637285232543945
gaussian	HS128	152	0.865	0.865	0.8161075036075036	0.6870643001284168	0.865	0.865	0.1289527416229248	0.03371405601501465
gaussian	HS128	153	0.82	0.86	0.746856906534326	0.8137932408735852	0.82	0.86	0.1289379596710205	0.03309893608093262
gaussian	HS128	154	0.85	0.8	0.6580645129089704	0.6121153717337425	0.85	0.8	0.12801170349121094	0.03366541862487793
gaussian	HS128	155	0.755	0.825	0.5850440446953955	0.7256347812756944	0.755	0.825	0.12649130821228027	0.03316688537597656
gaussian	HS128	156	0.845	0.88	0.6232141653750253	0.6640061370576062	0.845	0.88	0.12698936462402344	0.03295183181762695
gaussian	HS128	157	0.915	0.815	0.7023685336757075	0.617290521978022	0.915	0.815	0.13050270080566406	0.03265786170959473
gaussian	HS128	158	0.8	0.815	0.6200384501626737	0.6240130516249919	0.8	0.815	0.12911152839660645	0.032067060470581055
gaussian	HS128	159	0.82	0.8	0.8189001515353582	0.7990212000423187	0.82	0.8	0.1264660358428955	0.0322878360748291
gaussian	HS128	160	0.85	0.86	0.8091110250659002	0.8426772166903747	0.85	0.86	0.13191437721252441	0.03376936912536621
gaussian	HS128	161	0.865	0.83	0.8680981193006289	0.8115531366832024	0.865	0.83	0.13166546821594238	0.03205275535583496
gaussian	HS128	162	0.835	0.805	0.6331936880323977	0.6001701309062807	0.835	0.805	0.1268775463104248	0.03383970260620117
gaussian	HS128	163	0.755	0.87	0.49583818510339295	0.639956994687579	0.755	0.87	0.13148951530456543	0.033215999603271484
gaussian	HS128	164	0.815	0.77	0.707227979416885	0.5708604424133288	0.815	0.77	0.1313953399658203	0.03317379951477051
gaussian	HS128	165	0.83	0.835	0.539707960433349	0.5828108789091447	0.83	0.835	0.12917590141296387	0.032378435134887695
gaussian	HS128	166	0.825	0.81	0.5429419191919191	0.5183747412008282	0.825	0.81	0.12808895111083984	0.033341407775878906
gaussian	HS128	167	0.865	0.855	0.6720450842999863	0.687016638108921	0.865	0.855	0.12879061698913574	0.032434940338134766
gaussian	HS128	168	0.885	0.855	0.8170104253643639	0.8051864120123909	0.885	0.855	0.12753748893737793	0.032959699630737305
gaussian	HS128	169	0.825	0.845	0.755340177442116	0.8058763198326304	0.825	0.845	0.1308603286743164	0.03279685974121094
gaussian	HS128	170	0.82	0.815	0.46740440968327024	0.49394409937888195	0.82	0.815	0.1263284683227539	0.03448200225830078
gaussian	HS128	171	0.875	0.84	0.8681487475578106	0.8382847894657875	0.875	0.84	0.12744736671447754	0.03307223320007324
gaussian	HS128	172	0.86	0.84	0.6269007588156524	0.6167091836734694	0.86	0.84	0.1289677619934082	0.032375335693359375
gaussian	HS128	173	0.795	0.765	0.7685386983409159	0.6859369144505646	0.795	0.765	0.1296370029449463	0.0332183837890625
gaussian	HS128	174	0.885	0.845	0.6681523960935726	0.6360441345191205	0.885	0.845	0.12868499755859375	0.03239250183105469
gaussian	HS128	175	0.85	0.8	0.6932965985639203	0.6230146696486107	0.85	0.8	0.12897253036499023	0.03376603126525879
gaussian	HS128	176	0.86	0.84	0.837360446570973	0.7872893745126917	0.86	0.84	0.12730646133422852	0.03284621238708496
gaussian	HS128	177	0.815	0.825	0.7520265990304781	0.7904537697558576	0.815	0.825	0.12711191177368164	0.03360128402709961
gaussian	HS128	178	0.75	0.69	0.4198412698412698	0.4177902035122165	0.75	0.69	0.1287388801574707	0.03250241279602051
gaussian	HS128	179	0.885	0.875	0.8561923583662715	0.8419634077819919	0.885	0.875	0.1302502155303955	0.03287672996520996
gaussian	HS128	180	0.82	0.82	0.5325934278987873	0.5322629317683584	0.82	0.82	0.12839603424072266	0.03189802169799805
gaussian	H16	181	0.915	0.88	0.7755937991635009	0.7393577149169528	0.915	0.88	0.12545990943908691	0.03430533409118652
gaussian	H16	182	0.92	0.9	0.7528929797461914	0.7667611810821231	0.92	0.9	0.12152528762817383	0.03200197219848633
gaussian	H16	183	0.96	0.945	0.9581575707239598	0.9424979510595949	0.96	0.945	0.12416338920593262	0.032114505767822266
gaussian	H16	184	0.945	0.915	0.9254307862289456	0.8991470534573983	0.945	0.915	0.12421607971191406	0.03516793251037598
gaussian	H16	185	0.96	0.925	0.9165065576455469	0.8992724285630463	0.96	0.925	0.12597441673278809	0.03316855430603027
gaussian	H16	186	0.985	0.965	0.9841280029341647	0.9642047796730633	0.985	0.965	0.12420177459716797	0.033724069595336914
gaussian	H16	187	0.905	0.88	0.8984423179160022	0.8567820528437115	0.905	0.88	0.12566757202148438	0.03181052207946777
gaussian	H16	188	0.94	0.92	0.9340231935771631	0.9031354567515691	0.94	0.92	0.12370920181274414	0.03259563446044922
gaussian	H16	189	0.9	0.9	0.641736274719783	0.6500504784282894	0.9	0.9	0.12603402137756348	0.03446340560913086
gaussian	H16	190	0.955	0.955	0.952531995224396	0.9513743280293101	0.955	0.955	0.12632250785827637	0.03224658966064453
gaussian	H16	191	0.89	0.91	0.8490242448834674	0.8774854847689494	0.89	0.91	0.12302350997924805	0.0325014591217041
gaussian	H16	192	0.92	0.91	0.8851422893079515	0.8755489292491191	0.92	0.91	0.12634682655334473	0.0340571403503418
gaussian	H16	193	0.96	0.94	0.9635164970530824	0.9407845847068492	0.96	0.94	0.12575769424438477	0.03253054618835449
gaussian	H16	194	0.97	0.92	0.9548107211936999	0.803102683708171	0.97	0.92	0.12571477890014648	0.03276538848876953
gaussian	H16	195	0.885	0.895	0.6834257406253075	0.6855803929430633	0.885	0.895	0.12540817260742188	0.033220529556274414
gaussian	H16	196	0.84	0.885	0.5896893588896233	0.7032561949621134	0.84	0.885	0.12775969505310059	0.03278470039367676
gaussian	H16	197	0.95	0.96	0.703097556637542	0.7211845547036548	0.95	0.96	0.12565231323242188	0.03194022178649902
gaussian	H16	198	0.945	0.945	0.8376931436014551	0.7302291204730229	0.945	0.945	0.12672066688537598	0.032714128494262695
gaussian	H16	199	0.96	0.925	0.9051783672423195	0.7854364227388947	0.96	0.925	0.12649750709533691	0.032474517822265625
gaussian	H16	200	0.985	0.945	0.7430635285112897	0.6944567257067257	0.985	0.945	0.12456560134887695	0.032395124435424805
gaussian	H16	201	0.93	0.915	0.7704344830354537	0.6859381523921875	0.93	0.915	0.12571358680725098	0.033887386322021484
gaussian	H16	202	0.915	0.9	0.9070992385364296	0.8976822182982156	0.915	0.9	0.12250876426696777	0.03288555145263672
gaussian	H16	203	0.925	0.895	0.866363293569176	0.6912811147186148	0.925	0.895	0.12582850456237793	0.03284502029418945
gaussian	H16	204	0.89	0.86	0.8834294680149986	0.8550191362691363	0.89	0.86	0.12562012672424316	0.0328676700592041
gaussian	H16	205	0.95	0.94	0.9431071995961712	0.9257984718814213	0.95	0.94	0.12372016906738281	0.032668113708496094
gaussian	H16	206	0.9	0.885	0.6745107323232323	0.7522384205633679	0.9	0.885	0.12637090682983398	0.03310799598693848
gaussian	H16	207	0.915	0.91	0.5184448427588672	0.6423627112135176	0.915	0.91	0.12215971946716309	0.032390594482421875
gaussian	H16	208	0.97	0.945	0.9581899611502978	0.9198612154169569	0.97	0.945	0.12674999237060547	0.032668113708496094
gaussian	H16	209	0.975	0.925	0.9552764121053205	0.8007652922359176	0.975	0.925	0.126723051071167	0.03344893455505371
gaussian	H16	210	0.93	0.935	0.9261322034628305	0.9271305402324439	0.93	0.935	0.1244351863861084	0.03251242637634277
gaussian	E16	211	0.91	0.91	0.465980092996222	0.5605003291639237	0.91	0.91	0.1172184944152832	0.03586578369140625
gaussian	E16	212	0.8	0.74	0.7869860318709423	0.7265231990231991	0.8	0.74	0.11913895606994629	0.03473615646362305
gaussian	E16	213	0.905	0.87	0.888855821826878	0.8202722984562607	0.905	0.87	0.11717796325683594	0.03270912170410156
gaussian	E16	214	0.905	0.81	0.6720458600863213	0.6020582145901839	0.905	0.81	0.11846518516540527	0.03374004364013672
gaussian	E16	215	0.92	0.79	0.906307305530908	0.6244916243020252	0.92	0.79	0.11827564239501953	0.03315544128417969
gaussian	E16	216	0.85	0.855	0.8496503378492403	0.8580453659401027	0.85	0.855	0.11918306350708008	0.03347921371459961
gaussian	E16	217	0.885	0.86	0.6630004025070438	0.6469546154757673	0.885	0.86	0.11403179168701172	0.03347468376159668
gaussian	E16	218	0.875	0.875	0.6650119153661951	0.6692917012065949	0.875	0.875	0.11332249641418457	0.03381538391113281
gaussian	E16	219	0.8	0.83	0.7430164038859691	0.7844234990627275	0.8	0.83	0.11867356300354004	0.033350229263305664
gaussian	E16	220	0.925	0.845	0.8641137763944782	0.6544511635027557	0.925	0.845	0.11810469627380371	0.032584190368652344
gaussian	E16	221	0.83	0.765	0.7986134507635405	0.7309935897435896	0.83	0.765	0.1184074878692627	0.03344988822937012
