dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	HH1024	30	0.59	0.575	0.3754472053481486	0.38522502371025175	0.59	0.575	0.26166868209838867	0.045664072036743164
gaussian	SS1024	31	0.585	0.705	0.41526621284337983	0.5407312061699348	0.585	0.705	0.24831652641296387	0.044225215911865234
gaussian	SS1024	32	0.64	0.735	0.47478517455898644	0.5984999487771644	0.64	0.735	0.24743390083312988	0.043488264083862305
gaussian	SS1024	33	0.6	0.64	0.40864943199502024	0.5058166442864719	0.6	0.64	0.249434232711792	0.04335427284240723
gaussian	SS1024	34	0.66	0.645	0.4810131657567531	0.4890067251368621	0.66	0.645	0.24864625930786133	0.04436445236206055
gaussian	SS1024	35	0.665	0.585	0.4969625492949892	0.4707864112417523	0.665	0.585	0.24804401397705078	0.04318499565124512
gaussian	SS1024	36	0.625	0.67	0.531933861809194	0.6064137824797247	0.625	0.67	0.2567172050476074	0.04427599906921387
gaussian	SS1024	37	0.66	0.66	0.5120737585130559	0.548934937457036	0.66	0.66	0.2487654685974121	0.04327893257141113
gaussian	SS1024	38	0.7	0.705	0.6212071267992321	0.5936230211781682	0.7	0.705	0.24888920783996582	0.18056392669677734
gaussian	SS1024	39	0.705	0.735	0.6261969974507169	0.6403167235063787	0.705	0.735	0.24887967109680176	0.047789812088012695
gaussian	SS1024	40	0.57	0.675	0.46660015840892743	0.6171348652431932	0.57	0.675	0.24886131286621094	0.04437518119812012
gaussian	HS1024	41	0.595	0.645	0.5543573153083368	0.6324735526649075	0.595	0.645	0.2510707378387451	0.04432868957519531
gaussian	HS1024	42	0.605	0.65	0.5652434550189613	0.5918503760317215	0.605	0.65	0.25295376777648926	0.04377031326293945
gaussian	HS1024	43	0.61	0.68	0.45929505849491287	0.4964470165592292	0.61	0.68	0.25362491607666016	0.04395866394042969
gaussian	HS1024	44	0.665	0.665	0.4909286635350465	0.515910632124814	0.665	0.665	0.25861167907714844	0.04580211639404297
gaussian	HS1024	45	0.64	0.625	0.5868109811003179	0.5582120303484621	0.64	0.625	0.2513754367828369	0.054184913635253906
gaussian	HS1024	46	0.635	0.645	0.5122372408453149	0.5148642149031669	0.635	0.645	0.25331759452819824	0.04406571388244629
gaussian	HS1024	47	0.69	0.68	0.39602223096187694	0.4201902212623503	0.69	0.68	0.25731730461120605	0.044771671295166016
gaussian	HS1024	48	0.585	0.635	0.5482798597111751	0.6268166426880464	0.585	0.635	0.2561051845550537	0.054208993911743164
gaussian	HS1024	49	0.595	0.605	0.4543228567013631	0.4781061716452637	0.595	0.605	0.25592994689941406	0.04730558395385742
gaussian	HS1024	50	0.625	0.675	0.457747965367265	0.5438165923026275	0.625	0.675	0.2550394535064697	0.04502058029174805
