dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	HH1024	30	0.7	0.665	0.5522965041768224	0.5557538047668886	0.7	0.665	0.5831449031829834	0.04580283164978027
gaussian	SS1024	31	0.73	0.775	0.6157953067207809	0.656043941796717	0.73	0.775	0.5613617897033691	0.04500937461853027
gaussian	SS1024	32	0.765	0.77	0.7462771304366131	0.6659563839599588	0.765	0.77	0.5746009349822998	0.17266368865966797
gaussian	SS1024	33	0.81	0.795	0.7912654353842878	0.7558333713866994	0.81	0.795	0.5573668479919434	0.05493330955505371
gaussian	SS1024	34	0.745	0.745	0.6112950464904024	0.5950715350151441	0.745	0.745	0.5586388111114502	0.04559659957885742
gaussian	SS1024	35	0.76	0.715	0.6746436976462198	0.6109154622654488	0.76	0.715	0.5626301765441895	0.05454111099243164
gaussian	SS1024	36	0.74	0.81	0.7326017397161014	0.7926315554364335	0.74	0.81	0.5636637210845947	0.04480862617492676
gaussian	SS1024	37	0.745	0.775	0.6688848152044883	0.7641976865870888	0.745	0.775	0.5595622062683105	0.044586181640625
gaussian	SS1024	38	0.735	0.765	0.6466255978985338	0.6631025601572205	0.735	0.765	0.5572993755340576	0.04534006118774414
gaussian	SS1024	39	0.785	0.785	0.7794142856973085	0.8099199953793139	0.785	0.785	0.5615370273590088	0.04536581039428711
gaussian	SS1024	40	0.775	0.805	0.7607097629605424	0.7941918944415781	0.775	0.805	0.5620050430297852	0.04340410232543945
gaussian	HS1024	41	0.73	0.705	0.7394338287735434	0.7062958666762418	0.73	0.705	0.580528736114502	0.05332374572753906
gaussian	HS1024	42	0.69	0.71	0.6823158834420444	0.6893697137341205	0.69	0.71	0.5777041912078857	0.05432605743408203
gaussian	HS1024	43	0.765	0.765	0.7243429174758836	0.7171182296174592	0.765	0.765	0.57377028465271	0.05496072769165039
gaussian	HS1024	44	0.755	0.74	0.7112821092672693	0.6878186707928087	0.755	0.74	0.5744338035583496	0.04590582847595215
gaussian	HS1024	45	0.745	0.755	0.7372107238390188	0.7471106912346835	0.745	0.755	0.5560479164123535	0.05513596534729004
gaussian	HS1024	46	0.755	0.8	0.6384143294991971	0.6893273317671196	0.755	0.8	0.5809800624847412	0.0540468692779541
gaussian	HS1024	47	0.76	0.775	0.5577495235710896	0.5903573448610213	0.76	0.775	0.5834102630615234	0.045057058334350586
gaussian	HS1024	48	0.715	0.74	0.7076531389894561	0.7334704208054589	0.715	0.74	0.5649564266204834	0.05312395095825195
gaussian	HS1024	49	0.685	0.7	0.5630577818266072	0.6051456341153041	0.685	0.7	0.5637550354003906	0.06551027297973633
gaussian	HS1024	50	0.715	0.77	0.6839552493666157	0.7519811862432	0.715	0.77	0.5651576519012451	0.04392051696777344
gaussian	H64	51	0.765	0.775	0.6139189718573183	0.6119609605658054	0.765	0.775	0.4447495937347412	0.03343915939331055
gaussian	H64	52	0.755	0.83	0.764916326687647	0.8268081774176976	0.755	0.83	0.43048572540283203	0.03220343589782715
gaussian	H64	53	0.73	0.77	0.6859820243377814	0.7182072476798518	0.73	0.77	0.4465343952178955	0.03296470642089844
gaussian	H64	54	0.78	0.775	0.7157651172357055	0.6869649116716322	0.78	0.775	0.44400954246520996	0.03225231170654297
gaussian	H64	55	0.765	0.72	0.750594923161295	0.7166308591102872	0.765	0.72	0.42594408988952637	0.032617807388305664
gaussian	H64	56	0.795	0.76	0.7666695553404788	0.6816986890501815	0.795	0.76	0.4266819953918457	0.03284883499145508
gaussian	H64	57	0.85	0.835	0.7545647967709419	0.7425036070475346	0.85	0.835	0.42963600158691406	0.03293251991271973
gaussian	H64	58	0.78	0.775	0.676377737140449	0.6776172602616003	0.78	0.775	0.4435725212097168	0.03214097023010254
gaussian	H64	59	0.77	0.805	0.7565399805382385	0.8005727485075311	0.77	0.805	0.4167461395263672	0.03272199630737305
gaussian	H64	60	0.705	0.72	0.5193176626140981	0.5862624940729227	0.705	0.72	0.425567626953125	0.03227853775024414
gaussian	S64	61	0.47	0.44	0.3471362543206544	0.3383029295992584	0.47	0.44	0.3982527256011963	0.032944679260253906
gaussian	S64	62	0.475	0.405	0.3051492488992489	0.1907805591213807	0.475	0.405	0.4186539649963379	0.031638145446777344
gaussian	S64	63	0.425	0.44	0.21939445145209371	0.21639698815263353	0.425	0.44	0.4149777889251709	0.03233671188354492
gaussian	S64	64	0.405	0.34	0.2218602394844631	0.1577733540724251	0.405	0.34	0.41875386238098145	0.031774282455444336
gaussian	S64	65	0.465	0.495	0.2412100192272606	0.32453351154929344	0.465	0.495	0.40746521949768066	0.032861948013305664
gaussian	S64	66	0.485	0.34	0.3831626684444885	0.2081968568908087	0.485	0.34	0.39409375190734863	0.03405165672302246
gaussian	S64	67	0.375	0.385	0.34246042540607313	0.3159746145683694	0.375	0.385	0.42096924781799316	0.0320897102355957
gaussian	S64	68	0.385	0.295	0.32279850939058097	0.2533706795714067	0.385	0.295	0.4275014400482178	0.04237103462219238
gaussian	S64	69	0.415	0.395	0.2650828783476925	0.23697796847951647	0.415	0.395	0.4088010787963867	0.03287196159362793
gaussian	S64	70	0.44	0.43	0.24366684119973595	0.2733345064437942	0.44	0.43	0.4131615161895752	0.0345304012298584
gaussian	HH64	71	0.525	0.575	0.34151852687611894	0.3744430391418987	0.525	0.575	0.44197916984558105	0.033735036849975586
gaussian	HH64	72	0.53	0.59	0.47265891632183715	0.5374045971501216	0.53	0.59	0.41202402114868164	0.03429102897644043
gaussian	HH64	73	0.535	0.55	0.4575891276891171	0.4279884416249709	0.535	0.55	0.4432227611541748	0.0328526496887207
gaussian	HH64	74	0.455	0.535	0.28021718698921216	0.418360920125626	0.455	0.535	0.4327280521392822	0.03295135498046875
gaussian	HH64	75	0.525	0.575	0.38437682339280765	0.47003454318416915	0.525	0.575	0.4272732734680176	0.1716933250427246
gaussian	HH64	76	0.48	0.575	0.3110598878619474	0.5019576995557948	0.48	0.575	0.4359424114227295	0.03266572952270508
gaussian	HH64	77	0.46	0.545	0.358304769051253	0.4615497710838996	0.46	0.545	0.4157097339630127	0.036745548248291016
gaussian	HH64	78	0.625	0.62	0.46259029757505365	0.5198146789341554	0.625	0.62	0.4296588897705078	0.0342869758605957
gaussian	HH64	79	0.54	0.54	0.42093118255053963	0.43130305756318704	0.54	0.54	0.4733121395111084	0.032770395278930664
gaussian	HH64	80	0.6	0.53	0.5910761297595019	0.5077881313929928	0.6	0.53	0.4425160884857178	0.03273200988769531
gaussian	SS64	81	0.495	0.61	0.467357631531264	0.6025199379034768	0.495	0.61	0.4229588508605957	0.03269648551940918
gaussian	SS64	82	0.455	0.44	0.28751896621929757	0.29599763555710334	0.455	0.44	0.40984654426574707	0.03244924545288086
gaussian	SS64	83	0.53	0.56	0.4599617142421345	0.49936886961036653	0.53	0.56	0.4116206169128418	0.03294634819030762
gaussian	SS64	84	0.46	0.52	0.3807681917307203	0.44693397085112807	0.46	0.52	0.42212867736816406	0.032402992248535156
gaussian	SS64	85	0.515	0.585	0.44646551848399196	0.5467630600596222	0.515	0.585	0.4151489734649658	0.03203153610229492
gaussian	SS64	86	0.525	0.555	0.4505997292181503	0.5077947410105565	0.525	0.555	0.4236290454864502	0.0319056510925293
gaussian	SS64	87	0.525	0.53	0.4102743258616752	0.39765802305779874	0.525	0.53	0.423994779586792	0.033361196517944336
gaussian	SS64	88	0.535	0.47	0.3906897384428202	0.3974989753185242	0.535	0.47	0.4026215076446533	0.03336358070373535
gaussian	SS64	89	0.475	0.44	0.43750975254305446	0.40543218170410544	0.475	0.44	0.4258301258087158	0.03400897979736328
gaussian	SS64	90	0.47	0.485	0.3860398136090233	0.3422051491524787	0.47	0.485	0.4216756820678711	0.033576011657714844
gaussian	HS64	91	0.495	0.555	0.31784868278131395	0.40826976430775613	0.495	0.555	0.4278678894042969	0.03381204605102539
gaussian	HS64	92	0.535	0.575	0.5317181656240987	0.5582324259827016	0.535	0.575	0.4327096939086914	0.03232836723327637
gaussian	HS64	93	0.56	0.57	0.5054084558104411	0.4972862121418226	0.56	0.57	0.428668737411499	0.03303861618041992
gaussian	HS64	94	0.525	0.58	0.4195869472729523	0.5353311851056212	0.525	0.58	0.43526124954223633	0.0322415828704834
gaussian	HS64	95	0.53	0.53	0.4305054274750058	0.4256942768999765	0.53	0.53	0.43232297897338867	0.032442331314086914
gaussian	HS64	96	0.475	0.505	0.2915345291591438	0.36515423697202876	0.475	0.505	0.4154477119445801	0.16370344161987305
gaussian	HS64	97	0.515	0.53	0.4220978890654646	0.39113845231543287	0.515	0.53	0.4188418388366699	0.03236889839172363
gaussian	HS64	98	0.515	0.585	0.3984195178002967	0.4660202188162714	0.515	0.585	0.4355618953704834	0.03298139572143555
gaussian	HS64	99	0.53	0.54	0.37308614597285317	0.3929688915086913	0.53	0.54	0.4181644916534424	0.03278613090515137
gaussian	HS64	100	0.46	0.51	0.2776409107876073	0.3338607482833537	0.46	0.51	0.4255805015563965	0.03333306312561035
gaussian	H16	101	0.7	0.615	0.6976186664759702	0.6237192419654864	0.7	0.615	0.41945672035217285	0.03401494026184082
gaussian	H16	102	0.7	0.675	0.6567302681794953	0.5458419599723947	0.7	0.675	0.4277067184448242	0.03493237495422363
gaussian	H16	103	0.75	0.67	0.7477766555428351	0.6533844723662267	0.75	0.67	0.4038105010986328	0.033536672592163086
gaussian	H16	104	0.58	0.51	0.3999559174616383	0.3418401750633353	0.58	0.51	0.43267059326171875	0.032887935638427734
gaussian	H16	105	0.57	0.545	0.44142612161221867	0.46852354463303697	0.57	0.545	0.427842378616333	0.034415483474731445
gaussian	H16	106	0.675	0.72	0.5242132424817434	0.6005675628837394	0.675	0.72	0.44368481636047363	0.03304123878479004
gaussian	H16	107	0.68	0.635	0.5673669105033678	0.5313399516494464	0.68	0.635	0.4083566665649414	0.03315424919128418
gaussian	H16	108	0.615	0.655	0.4923064523147809	0.5961882199803438	0.615	0.655	0.4100949764251709	0.0338435173034668
gaussian	H16	109	0.58	0.605	0.48811289496646215	0.5461130733018069	0.58	0.605	0.40914463996887207	0.032531023025512695
gaussian	H16	110	0.695	0.685	0.6981714529734784	0.6657010770063441	0.695	0.685	0.4485602378845215	0.03506183624267578
gaussian	S16	111	0.48	0.46	0.46376961259909255	0.46011197092346656	0.48	0.46	0.40903735160827637	0.03351306915283203
gaussian	S16	112	0.545	0.455	0.525320587433453	0.4156503567809726	0.545	0.455	0.41312241554260254	0.03368568420410156
gaussian	S16	113	0.5	0.49	0.46842190376673143	0.4513844607573989	0.5	0.49	0.4033374786376953	0.03447461128234863
gaussian	S16	114	0.53	0.445	0.4721168286354156	0.3180450184832175	0.53	0.445	0.39699745178222656	0.0329279899597168
gaussian	S16	115	0.48	0.465	0.4639045014271874	0.429803407351525	0.48	0.465	0.4111592769622803	0.03335404396057129
gaussian	S16	116	0.505	0.49	0.447707189232613	0.46312320504815196	0.505	0.49	0.41376280784606934	0.033219337463378906
gaussian	S16	117	0.515	0.53	0.472546560649733	0.5159165402274162	0.515	0.53	0.4119377136230469	0.03359055519104004
gaussian	S16	118	0.545	0.515	0.5067421865232205	0.4795423138870299	0.545	0.515	0.3981661796569824	0.034604787826538086
gaussian	S16	119	0.52	0.455	0.4718302626862445	0.4446732704293751	0.52	0.455	0.40137648582458496	0.03259682655334473
gaussian	S16	120	0.485	0.545	0.50712861724583	0.5763999653012073	0.485	0.545	0.4057464599609375	0.03329181671142578
gaussian	HH16	121	0.43	0.45	0.36162900167110956	0.36960001820455823	0.43	0.45	0.4091224670410156	0.03401589393615723
gaussian	HH16	122	0.43	0.455	0.199112171240709	0.2636673755094808	0.43	0.455	0.4147775173187256	0.03273963928222656
gaussian	HH16	123	0.435	0.48	0.33950055662326906	0.4096430804917963	0.435	0.48	0.42550015449523926	0.16458702087402344
gaussian	HH16	124	0.475	0.46	0.43623387251206425	0.40557178759331425	0.475	0.46	0.3934311866760254	0.03339338302612305
gaussian	HH16	125	0.46	0.47	0.38440924488746137	0.4325398648423716	0.46	0.47	0.4267704486846924	0.03386378288269043
gaussian	HH16	126	0.39	0.34	0.3383037167019457	0.2562492105595554	0.39	0.34	0.3877754211425781	0.034348487854003906
gaussian	HH16	127	0.505	0.435	0.42340267159773265	0.35373795242394923	0.505	0.435	0.4220151901245117	0.032633066177368164
gaussian	HH16	128	0.59	0.48	0.5372523146157886	0.4300260482717353	0.59	0.48	0.4149177074432373	0.03287506103515625
gaussian	HH16	129	0.43	0.435	0.22602552840114473	0.30470511911770004	0.43	0.435	0.3944528102874756	0.03370857238769531
gaussian	HH16	130	0.415	0.4	0.2788791888189658	0.2787152202540249	0.415	0.4	0.433457612991333	0.03296303749084473
gaussian	SS16	131	0.275	0.25	0.21792588230552556	0.18346832892509363	0.275	0.25	0.39127039909362793	0.035394906997680664
gaussian	SS16	132	0.305	0.26	0.19033739554456153	0.17310820856493936	0.305	0.26	0.3730590343475342	0.033010005950927734
gaussian	SS16	133	0.36	0.345	0.1472584153119344	0.1288250175082539	0.36	0.345	0.3942422866821289	0.03418612480163574
gaussian	SS16	134	0.28	0.28	0.174253456943968	0.1997302294231036	0.28	0.28	0.3357977867126465	0.03279852867126465
gaussian	SS16	135	0.34	0.345	0.10724037284624799	0.14366987179487178	0.34	0.345	0.3625516891479492	0.03290748596191406
gaussian	SS16	136	0.265	0.275	0.13881115885855522	0.13110734612450858	0.265	0.275	0.3898131847381592	0.033390045166015625
gaussian	SS16	137	0.305	0.33	0.18880630992522127	0.20748566918738637	0.305	0.33	0.39684557914733887	0.03393220901489258
gaussian	SS16	138	0.25	0.285	0.1686880546068196	0.2072290475751429	0.25	0.285	0.3953695297241211	0.03373217582702637
gaussian	SS16	139	0.245	0.345	0.17545076292642747	0.27487154690776916	0.245	0.345	0.36834263801574707	0.03310060501098633
gaussian	SS16	140	0.29	0.305	0.2524954027789781	0.2315563097815986	0.29	0.305	0.3903374671936035	0.03431558609008789
gaussian	HS16	141	0.375	0.4	0.24547695754381585	0.24163891137325674	0.375	0.4	0.3897228240966797	0.03380084037780762
gaussian	HS16	142	0.42	0.45	0.28583770399994424	0.34510357555663457	0.42	0.45	0.4135310649871826	0.033315420150756836
gaussian	HS16	143	0.425	0.435	0.19632288891166222	0.23134888990152147	0.425	0.435	0.4091193675994873	0.03341841697692871
gaussian	HS16	144	0.375	0.42	0.2618284919659375	0.32863824756962934	0.375	0.42	0.4019594192504883	0.03361368179321289
gaussian	HS16	145	0.345	0.39	0.2920062214063001	0.3015040761287574	0.345	0.39	0.4189479351043701	0.033429861068725586
gaussian	HS16	146	0.39	0.36	0.23139839843030585	0.21603048938526426	0.39	0.36	0.4104902744293213	0.033493757247924805
gaussian	HS16	147	0.335	0.385	0.23463098805573934	0.2886284394763996	0.335	0.385	0.4128270149230957	0.03256583213806152
gaussian	HS16	148	0.4	0.41	0.22966632185045036	0.23738458869210768	0.4	0.41	0.4151318073272705	0.03274989128112793
gaussian	HS16	149	0.42	0.445	0.23886716364298863	0.2447663695267793	0.42	0.445	0.39639878273010254	0.03340268135070801
gaussian	HS16	150	0.305	0.405	0.1683763795899485	0.27183015534461297	0.305	0.405	0.3760416507720947	0.03368949890136719
gaussian	H4	151	0.4	0.325	0.34272081485777495	0.2352222386412209	0.4	0.325	0.447659969329834	0.03336644172668457
gaussian	H4	152	0.445	0.445	0.3297271496866748	0.3041353249288914	0.445	0.445	0.41261839866638184	0.034387826919555664
gaussian	H4	153	0.515	0.47	0.40953464045108123	0.35647982800998823	0.515	0.47	0.32956862449645996	0.0339055061340332
gaussian	H4	154	0.47	0.485	0.2858374270519514	0.30827457997055985	0.47	0.485	0.41557884216308594	0.03284263610839844
gaussian	H4	155	0.385	0.37	0.28603692639962564	0.2683213772393614	0.385	0.37	0.41419315338134766	0.032869577407836914
gaussian	H4	156	0.475	0.45	0.4217718316129913	0.4182536778467011	0.475	0.45	0.4235844612121582	0.033579111099243164
gaussian	H4	157	0.43	0.38	0.31941180132840663	0.257513075160134	0.43	0.38	0.365908145904541	0.034624338150024414
gaussian	H4	158	0.4	0.42	0.3052864311053966	0.28879341274397247	0.4	0.42	0.42852210998535156	0.03303122520446777
gaussian	H4	159	0.405	0.36	0.3533019412472842	0.2912688998616953	0.405	0.36	0.4245333671569824	0.035654306411743164
gaussian	H4	160	0.465	0.395	0.3839719987138466	0.35513514815814684	0.465	0.395	0.42548108100891113	0.033098459243774414
gaussian	S4	161	0.345	0.375	0.1959791538454406	0.20730601066429324	0.345	0.375	0.3642735481262207	0.033072710037231445
gaussian	S4	162	0.225	0.26	0.15966894905767054	0.19446555251157574	0.225	0.26	0.33442068099975586	0.03363299369812012
gaussian	S4	163	0.335	0.29	0.156689677843524	0.12975219964150275	0.335	0.29	0.3808915615081787	0.03382444381713867
gaussian	S4	164	0.31	0.335	0.30163859101669743	0.27022783351345914	0.31	0.335	0.39126133918762207	0.035016775131225586
gaussian	S4	165	0.28	0.345	0.2547044695071011	0.28661684207537597	0.28	0.345	0.3998689651489258	0.03304266929626465
gaussian	S4	166	0.295	0.29	0.17126828667737776	0.17004530101648146	0.295	0.29	0.3805265426635742	0.033785343170166016
gaussian	S4	167	0.265	0.275	0.19497869593143985	0.17784009695758385	0.265	0.275	0.3867223262786865	0.03333854675292969
gaussian	S4	168	0.395	0.285	0.3413998234359152	0.24568439325472574	0.395	0.285	0.3880629539489746	0.03442573547363281
gaussian	S4	169	0.34	0.345	0.20733047969890078	0.20106874984667564	0.34	0.345	0.36890482902526855	0.03579282760620117
gaussian	S4	170	0.23	0.275	0.12396978509299142	0.16796183531380898	0.23	0.275	0.378206729888916	0.032758474349975586
gaussian	HH4	171	0.415	0.385	0.3358757957823806	0.31529664422652104	0.415	0.385	0.42073845863342285	0.033135175704956055
gaussian	HH4	172	0.385	0.39	0.264911359713937	0.28894395786682325	0.385	0.39	0.41461610794067383	0.03189539909362793
gaussian	HH4	173	0.425	0.415	0.26515557714292554	0.3113231799586462	0.425	0.415	0.5519723892211914	0.032231807708740234
gaussian	HH4	174	0.375	0.375	0.2758784740363699	0.315307810111522	0.375	0.375	0.41049742698669434	0.033811330795288086
gaussian	HH4	175	0.355	0.43	0.2913996174353678	0.3499689800121494	0.355	0.43	0.39444565773010254	0.03375101089477539
gaussian	HH4	176	0.395	0.4	0.3933073598757499	0.38168251498561406	0.395	0.4	0.42975735664367676	0.03360939025878906
gaussian	HH4	177	0.355	0.395	0.26409074770524343	0.27798263217820784	0.355	0.395	0.4293203353881836	0.034235477447509766
gaussian	HH4	178	0.36	0.395	0.24244129250548913	0.23919628264877402	0.36	0.395	0.3808565139770508	0.03462719917297363
gaussian	HH4	179	0.385	0.395	0.2634383250777399	0.2898975480259556	0.385	0.395	0.4070882797241211	0.03318190574645996
gaussian	HH4	180	0.41	0.335	0.34057745480430396	0.2926801644868872	0.41	0.335	0.42131829261779785	0.034030914306640625
gaussian	SS4	181	0.255	0.245	0.19991507778309592	0.17564008153382535	0.255	0.245	0.3908233642578125	0.03339195251464844
gaussian	SS4	182	0.47	0.535	0.26725562866656094	0.3177623874757942	0.47	0.535	0.40213608741760254	0.032082557678222656
gaussian	SS4	183	0.33	0.325	0.2763983192157612	0.28014352185791735	0.33	0.325	0.38657426834106445	0.03333568572998047
gaussian	SS4	184	0.35	0.31	0.278180226206542	0.22787430649272755	0.35	0.31	0.3861517906188965	0.032774925231933594
gaussian	SS4	185	0.31	0.315	0.21722855149965126	0.21593889781134976	0.31	0.315	0.40371155738830566	0.033484697341918945
gaussian	SS4	186	0.375	0.39	0.2571480995117722	0.27511532898260127	0.375	0.39	0.38179516792297363	0.032434940338134766
gaussian	SS4	187	0.39	0.415	0.33004456604604704	0.36353840409162963	0.39	0.415	0.3983926773071289	0.033048391342163086
gaussian	SS4	188	0.36	0.405	0.19340677803379416	0.2732577016007248	0.36	0.405	0.40750741958618164	0.032730817794799805
gaussian	SS4	189	0.34	0.35	0.14798845207054384	0.17509858862598587	0.34	0.35	0.39008045196533203	0.03291940689086914
gaussian	SS4	190	0.345	0.365	0.26817453656400525	0.28491898427243256	0.345	0.365	0.3702821731567383	0.0348050594329834
gaussian	HS4	191	0.285	0.32	0.22845352350965825	0.2966579257219656	0.285	0.32	0.4198734760284424	0.03310751914978027
gaussian	HS4	192	0.43	0.4	0.224870124056946	0.22029981953255612	0.43	0.4	0.41167426109313965	0.03383231163024902
gaussian	HS4	193	0.385	0.42	0.3007911402305902	0.3229719904133468	0.385	0.42	0.42273950576782227	0.03310561180114746
gaussian	HS4	194	0.315	0.31	0.2079772746326332	0.1931781226903178	0.315	0.31	0.4222884178161621	0.035230159759521484
gaussian	HS4	195	0.325	0.345	0.23083683223730123	0.28428185532052075	0.325	0.345	0.40639352798461914	0.16489291191101074
gaussian	HS4	196	0.355	0.32	0.30029397329070595	0.26357999955475414	0.355	0.32	0.40958142280578613	0.03431248664855957
gaussian	HS4	197	0.335	0.395	0.2758609038712869	0.31863546155106404	0.335	0.395	0.41272473335266113	0.03381156921386719
gaussian	HS4	198	0.455	0.395	0.4021025496396259	0.31844720474429855	0.455	0.395	0.41866493225097656	0.03253173828125
gaussian	HS4	199	0.345	0.33	0.27280381915445184	0.2738976754019535	0.345	0.33	0.42638349533081055	0.03426194190979004
gaussian	HS4	200	0.39	0.31	0.31565812774983165	0.24209321211698925	0.39	0.31	0.4227776527404785	0.03309440612792969
