dataset	signature	seed	ambient_gcn_mse	ambient_mlp_mse	ambient_mlr_mse	kappa_gcn_mse	kappa_mlp_mse	kappa_mlr_mse	knn_mse	product_dt_mse	product_rf_mse	single_manifold_rf_mse	sklearn_dt_mse	sklearn_rf_mse	tangent_dt_mse	tangent_gcn_mse	tangent_mlp_mse	tangent_mlr_mse	tangent_rf_mse	ambient_gcn_rmse	ambient_mlp_rmse	ambient_mlr_rmse	kappa_gcn_rmse	kappa_mlp_rmse	kappa_mlr_rmse	knn_rmse	product_dt_rmse	product_rf_rmse	single_manifold_rf_rmse	sklearn_dt_rmse	sklearn_rf_rmse	tangent_dt_rmse	tangent_gcn_rmse	tangent_mlp_rmse	tangent_mlr_rmse	tangent_rf_rmse	ambient_gcn_time	ambient_mlp_time	ambient_mlr_time	kappa_gcn_time	kappa_mlp_time	kappa_mlr_time	knn_time	product_dt_time	product_rf_time	single_manifold_rf_time	sklearn_dt_time	sklearn_rf_time	tangent_dt_time	tangent_gcn_time	tangent_mlp_time	tangent_mlr_time	tangent_rf_time
product_gaussian	SE	1000004	0.16355956	0.2647034	0.2583156	0.2466665655374527	0.28441810607910156		0.03410057	0.040334824	0.033298124	0.048892803	0.03574811531980737	0.03175770685769669	0.035772447814753576	0.17464691	0.046291724	0.046227857	0.031327049979955224	0.40442497	0.51449335	0.50824755	0.4966553747653961	0.5333086252212524		0.1846634	0.20083532	0.18247773	0.22111717	0.1890717200424415	0.1782069214640573	0.1891360563582565	0.41790777	0.21515511	0.21500665	0.17699449138308013	55.29510545730591	42.12195587158203	19.140212059020996	93.7562358379364	91.72399854660034	39.87965750694275	0.003311634063720703	0.08363747596740723	0.9963815212249756	27.111083269119263	0.0019850730895996094	0.03191232681274414	0.0015599727630615234	55.5159752368927	42.251874685287476	18.749261379241943	0.03259134292602539
product_gaussian	SE	1000005	0.098536775	0.11677471	0.11608637	0.11570495367050171	0.13334964215755463	0.13505007326602936	0.01979198	0.02312376	0.019931627	0.02919895	0.020843008546832714	0.019643700738068034	0.022519372781598407	0.09034231	0.02031752	0.020320106	0.020093672308702435	0.3139057	0.34172314	0.3407145	0.3401543200016022	0.3651707172393799	0.36749160289764404	0.14068396	0.15206498	0.14117941	0.17087701	0.14437107932973528	0.14015598716454475	0.1500645620444694	0.30056998	0.14253953	0.1425486	0.141752150984394	55.345054149627686	42.69519090652466	18.989885330200195	93.52325296401978	92.12418532371521	39.58792781829834	0.0032968521118164062	0.07222652435302734	0.9448976516723633	26.81646418571472	0.002012014389038086	0.03239774703979492	0.001667022705078125	56.06241059303284	42.28531551361084	18.643709421157837	0.03259587287902832
product_gaussian	SE	1000006	0.17308924	0.23066323	0.23610973	0.20173366367816925	0.24209587275981903	0.2501532733440399	0.0454803	0.04626193	0.041469354	0.07369843	0.046185309256597466	0.043199193472097726	0.04785494876450036	0.19850098	0.04969057	0.04977439	0.04307453878862936	0.41603994	0.4802741	0.48591125	0.44914770126342773	0.49203237891197205	0.5001532435417175	0.21326111	0.21508586	0.20364025	0.27147454	0.21490767612302142	0.20784415669461995	0.2187577398962157	0.4455345	0.22291382	0.22310175	0.2075440646914032	55.92586421966553	41.93959355354309	19.218114376068115	92.97191309928894	92.20305252075195	39.10918092727661	0.0034017562866210938	0.08655714988708496	0.9852681159973145	27.178199529647827	0.0019910335540771484	0.031769752502441406	0.0016376972198486328	56.169459104537964	41.9234836101532	19.08709168434143	0.0322566032409668
product_gaussian	SE	1000007	0.099395186	0.15066393	0.15122241	0.1454361081123352			0.028322821	0.03956864	0.0315562	0.04729764	0.03462202239648282	0.03085245743282678	0.038430132772290904	0.10314158	0.033713926	0.0337303	0.03214112972168007	0.31527	0.3881545	0.38887325	0.38136085867881775			0.16829385	0.19891867	0.17764065	0.21748021	0.18606993952942216	0.17564867614880217	0.19603604967528523	0.32115662	0.18361352	0.18365811	0.17927947378793832	56.26928997039795	42.33708906173706	18.588494300842285	92.86950874328613	91.99744534492493	38.19943380355835	0.003388643264770508	0.08114361763000488	0.8901386260986328	26.93954849243164	0.002020597457885742	0.03229212760925293	0.0016093254089355469	56.242403984069824	42.23906326293945	18.961945295333862	0.03222846984863281
product_gaussian	SE	1000008	0.13856171	0.17270195	0.17111258			0.21333734691143036	0.021919038	0.022331743	0.019511085	0.02753034	0.022749969843705652	0.019816887301294307	0.022315955044840595	0.13152157	0.022451648	0.022465684	0.01962692032618727	0.37223879	0.41557425	0.41365758			0.4618845582008362	0.1480508	0.14943808	0.13968208	0.1659227	0.1508309313228081	0.14077246641759997	0.1493852571201074	0.36265904	0.14983875	0.14988557	0.14009611103163166	56.17605471611023	42.049596309661865	19.010841131210327	92.99658536911011	91.58905148506165	39.285306215286255	0.0036292076110839844	0.07742881774902344	0.9106347560882568	26.889703035354614	0.001993417739868164	0.03169965744018555	0.001583099365234375	56.39209175109863	42.064725399017334	19.063559532165527	0.03208303451538086
product_gaussian	SE	1000009	0.15760212	0.20299393	0.20426483	0.18135295808315277		0.2520628273487091	0.03222816	0.035187434	0.030873358	0.035876635	0.03504642624459164	0.02967500551348901	0.03481914723654265	0.15342489	0.036828324	0.036824837	0.02952418922183362	0.39699134	0.45054847	0.45195666	0.4258555471897125		0.5020585656166077	0.17952204	0.18758313	0.17570816	0.18941128	0.18720690757712877	0.17226434777251215	0.1865988939853145	0.3916949	0.19190708	0.19189799	0.17182604349118216	55.325061321258545	42.517409324645996	18.811325788497925	93.20324563980103	91.96635341644287	38.546624422073364	0.0031926631927490234	0.08707380294799805	0.9241344928741455	27.07980465888977	0.0020411014556884766	0.03186821937561035	0.001626729965209961	55.13456869125366	42.2281551361084	18.98349666595459	0.03141140937805176
product_gaussian	H	1000000	2.669828	0.24922065	0.41492337	0.1757088303565979	0.15571726858615875	0.16076728701591492	0.023002122	0.022579968	0.02182476	0.035532482	0.03257036214246583	0.029711485028597346	0.03589923546883937	0.2060504	0.036722966	0.03658011	0.025709702365535256	1.6339608	0.49922004	0.6441454	0.4191763699054718	0.39461028575897217	0.40095797181129456	0.15166451	0.15026632	0.14773205	0.18850061	0.18047260773443108	0.17237019762301528	0.18947093568365406	0.45392776	0.19163238	0.19125928	0.16034245340999137	56.247509241104126	42.36824822425842	18.723933458328247	50.555187702178955	54.29173398017883	26.89167809486389	0.0044252872467041016	0.09107279777526855	1.0293300151824951	28.668006658554077	0.0020151138305664062	0.032912254333496094	0.0015833377838134766	55.55695652961731	42.19870948791504	18.56793522834778	0.03165769577026367
product_gaussian	H	1000001	0.028342692	0.3116343	0.3116327	0.1400974541902542	0.1184282898902893	0.1206614300608635	0.01824467	0.018266313	0.0165689	0.024617815	0.023464885668866356	0.01921769326290018	0.022883937408626886	0.13132119	0.026793914	0.026775947	0.018382650425357524	0.16835289	0.55824214	0.5582407	0.3742959499359131	0.344134122133255	0.34736353158950806	0.13507284	0.13515292	0.12872024	0.15690066	0.15318252403217006	0.13862789496670638	0.15127437789866097	0.36238265	0.16368847	0.16363357	0.13558263319967467	54.96837759017944	42.38872408866882	19.053511142730713	49.77521800994873	54.43880772590637	27.219013690948486	0.00390625	0.0906217098236084	1.0507738590240479	28.54636025428772	0.0019137859344482422	0.03150010108947754	0.0015552043914794922	55.760812520980835	42.103227615356445	18.972856760025024	0.03163552284240723
product_gaussian	H	1000002	0.8790256	14345.41	19778.178	0.22892434895038605	0.12714959681034088	0.12142593413591385	0.017201977	0.022520652	0.013141391	0.017537016	0.02442803696755922	0.02201768711174843	0.02148013919244084	0.23793411	0.035718106	0.036225494	0.016874350711662312	0.93756366	119.77232	140.6349	0.4784604012966156	0.3565804064273834	0.3484622538089752	0.13115631	0.15006882	0.11463591	0.1324274	0.15629471189889702	0.14838358100459914	0.14656104254692254	0.4877849	0.18899234	0.19032995	0.12990131143164918	55.29930806159973	42.83308243751526	18.403709888458252	50.375956296920776	54.47611999511719	26.995209455490112	0.003117084503173828	0.0889902114868164	1.0521025657653809	28.806215524673462	0.0019500255584716797	0.03175926208496094	0.0016050338745117188	56.24690890312195	41.84416341781616	18.770192861557007	0.03182649612426758
product_gaussian	H	1000003	12.65802	0.70428306	1.8429859	0.17611144483089447	0.1328761726617813	0.13581396639347076	0.022974795	0.022648418	0.022196108	0.035654932	0.029260801701588342	0.025034451102077783	0.021420321060229234	0.18127197	0.0325642	0.032537326	0.02011764380982088	3.557811	0.83921576	1.3575661	0.41965633630752563	0.3645218312740326	0.36852946877479553	0.15157439	0.15049392	0.14898358	0.18882513	0.1710578899132932	0.15822278945233453	0.1463568278565412	0.42576045	0.18045554	0.18038106	0.1418366800578076	54.985414266586304	41.149064779281616	19.065665006637573	50.51814389228821	54.57431483268738	27.054275512695312	0.003358602523803711	0.08418798446655273	1.0371878147125244	28.622408628463745	0.0019490718841552734	0.031568050384521484	0.0015790462493896484	56.118197202682495	42.37365984916687	18.89116668701172	0.03132915496826172
