sklearn_dt_accuracy	sklearn_dt_f1-micro	sklearn_dt_time	sklearn_rf_accuracy	sklearn_rf_f1-micro	sklearn_rf_time	product_dt_accuracy	product_dt_f1-micro	product_dt_time	product_rf_accuracy	product_rf_f1-micro	product_rf_time	tangent_dt_accuracy	tangent_dt_f1-micro	tangent_dt_time	tangent_rf_accuracy	tangent_rf_f1-micro	tangent_rf_time	knn_accuracy	knn_f1-micro	knn_time	ps_perceptron_accuracy	ps_perceptron_f1-micro	ps_perceptron_time	ambient_mlp_accuracy	ambient_mlp_f1-micro	ambient_mlp_time	ambient_gnn_accuracy	ambient_gnn_f1-micro	ambient_gnn_time	kappa_gcn_accuracy	kappa_gcn_f1-micro	kappa_gcn_time	product_mlr_accuracy	product_mlr_f1-micro	product_mlr_time	embedding	signature	trial	task	benchmark_type
0.926530612244898	0.926530612244898	0.003142118453979492	0.9306122448979591	0.9306122448979591	0.0329129695892334	0.9346938775510204	0.9346938775510204	0.09533548355102539	0.9306122448979591	0.9306122448979591	1.161553144454956	0.9102040816326531	0.9102040816326531	0.002156972885131836	0.9346938775510204	0.9346938775510204	0.032135725021362305	0.9346938775510204	0.9346938775510204	0.004561424255371094	0.46938775510204084	0.46938775510204084	0.020485401153564453	0.889795918367347	0.889795918367347	46.07276940345764	0.8857142857142857	0.8857142857142857	60.04687571525574	0.8367346938775511	0.8367346938775511	128.59626960754395	0.8857142857142857	0.8857142857142857	53.02812147140503	polblogs	HS	0	classification	graph_embedding
0.9469387755102041	0.9469387755102041	0.0029921531677246094	0.9551020408163265	0.9551020408163265	0.03177952766418457	0.9346938775510204	0.9346938775510204	0.1244504451751709	0.9591836734693877	0.9591836734693877	1.32802414894104	0.9469387755102041	0.9469387755102041	0.0021257400512695312	0.9346938775510204	0.9346938775510204	0.03139686584472656	0.9591836734693877	0.9591836734693877	0.006089925765991211	0.4530612244897959	0.4530612244897959	0.017722368240356445	0.9510204081632653	0.9510204081632653	46.166139125823975	0.9714285714285714	0.9714285714285714	61.58630442619324	0.7306122448979592	0.7306122448979592	127.12031984329224	0.6530612244897959	0.6530612244897959	52.992859840393066	polblogs	HS	1	classification	graph_embedding
0.9061224489795918	0.9061224489795918	0.0030519962310791016	0.926530612244898	0.926530612244898	0.03177213668823242	0.9102040816326531	0.9102040816326531	0.11946272850036621	0.9306122448979591	0.9306122448979591	1.2793991565704346	0.9183673469387755	0.9183673469387755	0.002162933349609375	0.9387755102040817	0.9387755102040817	0.03239154815673828	0.9306122448979591	0.9306122448979591	0.004128456115722656	0.5673469387755102	0.5673469387755102	0.017557144165039062	0.9346938775510204	0.9346938775510204	45.76550364494324	0.9224489795918367	0.9224489795918367	61.78922247886658	0.5346938775510204	0.5346938775510204	127.52208542823792	0.7020408163265306	0.7020408163265306	52.22950744628906	polblogs	HS	2	classification	graph_embedding
0.9428571428571428	0.9428571428571428	0.0030884742736816406	0.9469387755102041	0.9469387755102041	0.031828880310058594	0.926530612244898	0.926530612244898	0.10990667343139648	0.9306122448979591	0.9306122448979591	1.236699104309082	0.9469387755102041	0.9469387755102041	0.0021429061889648438	0.9469387755102041	0.9469387755102041	0.033316612243652344	0.9510204081632653	0.9510204081632653	0.004420757293701172	0.4857142857142857	0.4857142857142857	0.01695418357849121	0.9510204081632653	0.9510204081632653	45.92176795005798	0.9306122448979591	0.9306122448979591	62.24247741699219	0.926530612244898	0.926530612244898	130.13189888000488	0.9183673469387755	0.9183673469387755	48.92900633811951	polblogs	HS	3	classification	graph_embedding
0.8775510204081632	0.8775510204081632	0.003050088882446289	0.9224489795918367	0.9224489795918367	0.03246307373046875	0.9020408163265307	0.9020408163265307	0.10874366760253906	0.9142857142857143	0.9142857142857143	1.2971999645233154	0.9020408163265307	0.9020408163265307	0.0021681785583496094	0.9102040816326531	0.9102040816326531	0.031943559646606445	0.926530612244898	0.926530612244898	0.004421710968017578	0.5183673469387755	0.5183673469387755	0.016682863235473633	0.8938775510204081	0.8938775510204081	45.732128620147705	0.8448979591836735	0.8448979591836735	61.71826386451721	0.6285714285714286	0.6285714285714286	137.3479518890381	0.710204081632653	0.710204081632653	52.05144023895264	polblogs	HS	4	classification	graph_embedding
0.9346938775510204	0.9346938775510204	0.00305938720703125	0.9306122448979591	0.9306122448979591	0.03319501876831055	0.9306122448979591	0.9306122448979591	0.10655736923217773	0.9428571428571428	0.9428571428571428	1.2694644927978516	0.9346938775510204	0.9346938775510204	0.0021238327026367188	0.926530612244898	0.926530612244898	0.034250736236572266	0.926530612244898	0.926530612244898	0.003663301467895508	0.5387755102040817	0.5387755102040817	0.010151863098144531	0.8979591836734694	0.8979591836734694	48.015554666519165	0.8163265306122449	0.8163265306122449	61.721423387527466	0.46122448979591835	0.46122448979591835	129.56442213058472	0.9020408163265307	0.9020408163265307	52.79588961601257	polblogs	HS	5	classification	graph_embedding
0.9142857142857143	0.9142857142857143	0.003061056137084961	0.9224489795918367	0.9224489795918367	0.035127878189086914	0.9020408163265307	0.9020408163265307	0.11335325241088867	0.8938775510204081	0.8938775510204081	1.2740797996520996	0.9346938775510204	0.9346938775510204	0.0020503997802734375	0.9061224489795918	0.9061224489795918	0.03277397155761719	0.9224489795918367	0.9224489795918367	0.00421452522277832	0.6081632653061224	0.6081632653061224	0.016851186752319336	0.9020408163265307	0.9020408163265307	44.46374773979187	0.9102040816326531	0.9102040816326531	61.443275690078735	0.8938775510204081	0.8938775510204081	132.36781477928162	0.726530612244898	0.726530612244898	52.6917622089386	polblogs	HS	6	classification	graph_embedding
0.9387755102040817	0.9387755102040817	0.002915620803833008	0.9551020408163265	0.9551020408163265	0.03200554847717285	0.926530612244898	0.926530612244898	0.11713910102844238	0.9224489795918367	0.9224489795918367	1.3218293190002441	0.9306122448979591	0.9306122448979591	0.0021278858184814453	0.9469387755102041	0.9469387755102041	0.0325922966003418	0.9224489795918367	0.9224489795918367	0.004187583923339844	0.4530612244897959	0.4530612244897959	0.04871630668640137	0.9346938775510204	0.9346938775510204	46.43703317642212	0.9551020408163265	0.9551020408163265	62.62938117980957	0.8653061224489796	0.8653061224489796	130.85411429405212	0.9306122448979591	0.9306122448979591	51.47761034965515	polblogs	HS	7	classification	graph_embedding
0.9102040816326531	0.9102040816326531	0.003038644790649414	0.9306122448979591	0.9306122448979591	0.0313568115234375	0.9224489795918367	0.9224489795918367	0.0887610912322998	0.9428571428571428	0.9428571428571428	1.2499442100524902	0.9183673469387755	0.9183673469387755	0.002146482467651367	0.9102040816326531	0.9102040816326531	0.03164792060852051	0.9142857142857143	0.9142857142857143	0.004631519317626953	0.4775510204081633	0.4775510204081633	0.01717853546142578	0.926530612244898	0.926530612244898	45.81127691268921	0.9183673469387755	0.9183673469387755	62.509262561798096	0.4775510204081633	0.4775510204081633	131.89796113967896	0.889795918367347	0.889795918367347	51.710328578948975	polblogs	HS	8	classification	graph_embedding
0.9142857142857143	0.9142857142857143	0.003026247024536133	0.9183673469387755	0.9183673469387755	0.031725406646728516	0.9061224489795918	0.9061224489795918	0.11076688766479492	0.926530612244898	0.926530612244898	1.2391560077667236	0.9061224489795918	0.9061224489795918	0.002093791961669922	0.926530612244898	0.926530612244898	0.03328895568847656	0.9346938775510204	0.9346938775510204	0.0043451786041259766	0.5591836734693878	0.5591836734693878	0.01853799819946289	0.9183673469387755	0.9183673469387755	46.24998331069946	0.8816326530612245	0.8816326530612245	62.15093779563904	0.7510204081632653	0.7510204081632653	128.46366024017334	0.8122448979591836	0.8122448979591836	52.73038339614868	polblogs	HS	9	classification	graph_embedding
0.9102040816326531	0.9102040816326531	0.003071308135986328	0.9142857142857143	0.9142857142857143	0.03265237808227539	0.8816326530612245	0.8816326530612245	0.1095285415649414	0.8938775510204081	0.8938775510204081	1.2551238536834717	0.8979591836734694	0.8979591836734694	0.002185344696044922	0.9142857142857143	0.9142857142857143	0.032418251037597656	0.9224489795918367	0.9224489795918367	0.004816532135009766	0.4897959183673469	0.4897959183673469	0.01743912696838379	0.8979591836734694	0.8979591836734694	46.08717727661133	0.8693877551020408	0.8693877551020408	62.123939514160156	0.9142857142857143	0.9142857142857143	110.91103291511536	0.8367346938775511	0.8367346938775511	56.22721004486084	polblogs	HH	0	classification	graph_embedding
0.9142857142857143	0.9142857142857143	0.0030295848846435547	0.9510204081632653	0.9510204081632653	0.03176283836364746	0.9591836734693877	0.9591836734693877	0.11510372161865234	0.9387755102040817	0.9387755102040817	1.2642955780029297	0.9306122448979591	0.9306122448979591	0.0021457672119140625	0.9428571428571428	0.9428571428571428	0.03224444389343262	0.9306122448979591	0.9306122448979591	0.004260540008544922	0.5020408163265306	0.5020408163265306	0.016551494598388672	0.9142857142857143	0.9142857142857143	50.29245686531067	0.8857142857142857	0.8857142857142857	65.7583429813385	0.9387755102040817	0.9387755102040817	108.82916164398193	0.8816326530612245	0.8816326530612245	52.598029136657715	polblogs	HH	1	classification	graph_embedding
0.8979591836734694	0.8979591836734694	0.0031354427337646484	0.9346938775510204	0.9346938775510204	0.0331881046295166	0.9183673469387755	0.9183673469387755	0.09509539604187012	0.9102040816326531	0.9102040816326531	1.178727388381958	0.889795918367347	0.889795918367347	0.002154827117919922	0.926530612244898	0.926530612244898	0.03180718421936035	0.9306122448979591	0.9306122448979591	0.004408359527587891	0.5591836734693878	0.5591836734693878	0.017693042755126953	0.9346938775510204	0.9346938775510204	45.84796452522278	0.9387755102040817	0.9387755102040817	62.125510454177856	0.8938775510204081	0.8938775510204081	110.7214686870575	0.9224489795918367	0.9224489795918367	51.73018503189087	polblogs	HH	2	classification	graph_embedding
0.9387755102040817	0.9387755102040817	0.0031299591064453125	0.9306122448979591	0.9306122448979591	0.033678531646728516	0.9469387755102041	0.9469387755102041	0.10584044456481934	0.9551020408163265	0.9551020408163265	1.1961450576782227	0.926530612244898	0.926530612244898	0.0021300315856933594	0.9469387755102041	0.9469387755102041	0.0327911376953125	0.9346938775510204	0.9346938775510204	0.004466056823730469	0.45714285714285713	0.45714285714285713	0.01694321632385254	0.9142857142857143	0.9142857142857143	46.653236865997314	0.9306122448979591	0.9306122448979591	61.780362367630005	0.8857142857142857	0.8857142857142857	107.7897219657898	0.9020408163265307	0.9020408163265307	52.31251335144043	polblogs	HH	3	classification	graph_embedding
0.9551020408163265	0.9551020408163265	0.0031332969665527344	0.9591836734693877	0.9591836734693877	0.03236079216003418	0.9510204081632653	0.9510204081632653	0.10501742362976074	0.9551020408163265	0.9551020408163265	1.316920280456543	0.9510204081632653	0.9510204081632653	0.0021038055419921875	0.9714285714285714	0.9714285714285714	0.034258127212524414	0.9551020408163265	0.9551020408163265	0.0033779144287109375	0.47346938775510206	0.47346938775510206	0.0034935474395751953	0.9142857142857143	0.9142857142857143	49.77535557746887	0.9510204081632653	0.9510204081632653	66.4885401725769	0.926530612244898	0.926530612244898	119.29030394554138	0.9061224489795918	0.9061224489795918	67.72677898406982	polblogs	HH	4	classification	graph_embedding
0.9061224489795918	0.9061224489795918	0.003030538558959961	0.9183673469387755	0.9183673469387755	0.033281564712524414	0.9428571428571428	0.9428571428571428	0.1171724796295166	0.9469387755102041	0.9469387755102041	1.347520112991333	0.9346938775510204	0.9346938775510204	0.0021026134490966797	0.9387755102040817	0.9387755102040817	0.03107738494873047	0.9469387755102041	0.9469387755102041	0.004346132278442383	0.49795918367346936	0.49795918367346936	0.016541242599487305	0.8979591836734694	0.8979591836734694	49.897260665893555	0.9142857142857143	0.9142857142857143	66.0444130897522	0.926530612244898	0.926530612244898	116.79380249977112	0.8938775510204081	0.8938775510204081	51.91539669036865	polblogs	HH	5	classification	graph_embedding
0.9387755102040817	0.9387755102040817	0.003046751022338867	0.9387755102040817	0.9387755102040817	0.03260397911071777	0.9387755102040817	0.9387755102040817	0.11072516441345215	0.9428571428571428	0.9428571428571428	1.3218474388122559	0.9346938775510204	0.9346938775510204	0.002159595489501953	0.9346938775510204	0.9346938775510204	0.03445291519165039	0.9428571428571428	0.9428571428571428	0.004864215850830078	0.5428571428571428	0.5428571428571428	0.016582012176513672	0.9428571428571428	0.9428571428571428	45.76888465881348	0.7224489795918367	0.7224489795918367	61.532411098480225	0.8122448979591836	0.8122448979591836	108.98453116416931	0.7020408163265306	0.7020408163265306	50.874478340148926	polblogs	HH	6	classification	graph_embedding
0.8979591836734694	0.8979591836734694	0.003009796142578125	0.9387755102040817	0.9387755102040817	0.03364229202270508	0.9306122448979591	0.9306122448979591	0.10519671440124512	0.9428571428571428	0.9428571428571428	1.2960023880004883	0.9306122448979591	0.9306122448979591	0.0021483898162841797	0.9387755102040817	0.9387755102040817	0.03179931640625	0.9224489795918367	0.9224489795918367	0.004286050796508789	0.5346938775510204	0.5346938775510204	0.01708078384399414	0.9306122448979591	0.9306122448979591	46.093271017074585	0.8040816326530612	0.8040816326530612	65.85088872909546	0.8204081632653061	0.8204081632653061	115.84860825538635	0.9061224489795918	0.9061224489795918	56.68609952926636	polblogs	HH	7	classification	graph_embedding
0.9102040816326531	0.9102040816326531	0.0030388832092285156	0.9142857142857143	0.9142857142857143	0.03296828269958496	0.9102040816326531	0.9102040816326531	0.0927891731262207	0.926530612244898	0.926530612244898	1.2953822612762451	0.889795918367347	0.889795918367347	0.002149820327758789	0.9020408163265307	0.9020408163265307	0.03309273719787598	0.9183673469387755	0.9183673469387755	0.004514932632446289	0.4897959183673469	0.4897959183673469	0.01709580421447754	0.9020408163265307	0.9020408163265307	49.64952826499939	0.9020408163265307	0.9020408163265307	64.92451167106628	0.9061224489795918	0.9061224489795918	118.46788001060486	0.8816326530612245	0.8816326530612245	62.06864142417908	polblogs	HH	8	classification	graph_embedding
0.9224489795918367	0.9224489795918367	0.0030002593994140625	0.9224489795918367	0.9224489795918367	0.034873008728027344	0.926530612244898	0.926530612244898	0.1197504997253418	0.9306122448979591	0.9306122448979591	1.3680391311645508	0.9306122448979591	0.9306122448979591	0.0021409988403320312	0.9224489795918367	0.9224489795918367	0.034264564514160156	0.9346938775510204	0.9346938775510204	0.0043065547943115234	0.49795918367346936	0.49795918367346936	0.016854286193847656	0.9142857142857143	0.9142857142857143	49.95883846282959	0.9142857142857143	0.9142857142857143	63.571563959121704	0.9020408163265307	0.9020408163265307	116.46937417984009	0.8979591836734694	0.8979591836734694	58.58210015296936	polblogs	HH	9	classification	graph_embedding
0.9387755102040817	0.9387755102040817	0.003019094467163086	0.9387755102040817	0.9387755102040817	0.03254199028015137	0.926530612244898	0.926530612244898	0.0812077522277832	0.9387755102040817	0.9387755102040817	1.1394195556640625	0.9469387755102041	0.9469387755102041	0.0021941661834716797	0.9469387755102041	0.9469387755102041	0.03418159484863281	0.9387755102040817	0.9387755102040817	0.003933429718017578	0.5061224489795918	0.5061224489795918	0.01647353172302246	0.9183673469387755	0.9183673469387755	47.34509539604187	0.9183673469387755	0.9183673469387755	61.719022274017334	0.8285714285714286	0.8285714285714286	147.36543250083923	0.6408163265306123	0.6408163265306123	53.040425300598145	polblogs	SS	0	classification	graph_embedding
0.9142857142857143	0.9142857142857143	0.0030782222747802734	0.9346938775510204	0.9346938775510204	0.03277754783630371	0.9183673469387755	0.9183673469387755	0.0979619026184082	0.926530612244898	0.926530612244898	1.3634874820709229	0.9387755102040817	0.9387755102040817	0.002129793167114258	0.9387755102040817	0.9387755102040817	0.03477907180786133	0.9387755102040817	0.9387755102040817	0.004280567169189453	0.46938775510204084	0.46938775510204084	0.017028093338012695	0.9346938775510204	0.9346938775510204	46.33757948875427	0.9510204081632653	0.9510204081632653	68.58978343009949	0.5306122448979592	0.5306122448979592	154.96524119377136	0.8326530612244898	0.8326530612244898	48.80979084968567	polblogs	SS	1	classification	graph_embedding
0.9142857142857143	0.9142857142857143	0.003034830093383789	0.9428571428571428	0.9428571428571428	0.03183889389038086	0.9469387755102041	0.9469387755102041	0.07840204238891602	0.9469387755102041	0.9469387755102041	0.8168048858642578	0.9183673469387755	0.9183673469387755	0.002132892608642578	0.9428571428571428	0.9428571428571428	0.032074928283691406	0.9469387755102041	0.9469387755102041	0.003555774688720703	0.47346938775510206	0.47346938775510206	0.010129928588867188	0.9306122448979591	0.9306122448979591	38.428189277648926	0.9387755102040817	0.9387755102040817	50.08286261558533	0.5387755102040817	0.5387755102040817	114.98572754859924	0.9387755102040817	0.9387755102040817	46.83704352378845	polblogs	SS	2	classification	graph_embedding
0.9469387755102041	0.9469387755102041	0.003028392791748047	0.9510204081632653	0.9510204081632653	0.03358864784240723	0.9469387755102041	0.9469387755102041	0.07307600975036621	0.9346938775510204	0.9346938775510204	0.839472770690918	0.9387755102040817	0.9387755102040817	0.0021326541900634766	0.9469387755102041	0.9469387755102041	0.033090829849243164	0.9387755102040817	0.9387755102040817	0.003545522689819336	0.4816326530612245	0.4816326530612245	0.010291337966918945	0.9428571428571428	0.9428571428571428	38.25659775733948	0.9510204081632653	0.9510204081632653	50.21453857421875	0.5183673469387755	0.5183673469387755	114.81456255912781	0.4816326530612245	0.4816326530612245	46.4782395362854	polblogs	SS	3	classification	graph_embedding
0.9224489795918367	0.9224489795918367	0.0030367374420166016	0.926530612244898	0.926530612244898	0.0322878360748291	0.9183673469387755	0.9183673469387755	0.07396459579467773	0.926530612244898	0.926530612244898	0.8336319923400879	0.926530612244898	0.926530612244898	0.002094745635986328	0.9428571428571428	0.9428571428571428	0.034064292907714844	0.9469387755102041	0.9469387755102041	0.0035583972930908203	0.4530612244897959	0.4530612244897959	0.010474205017089844	0.9346938775510204	0.9346938775510204	38.40831184387207	0.9469387755102041	0.9469387755102041	50.14831066131592	0.5469387755102041	0.5469387755102041	115.53196501731873	0.9306122448979591	0.9306122448979591	46.92692303657532	polblogs	SS	4	classification	graph_embedding
0.9346938775510204	0.9346938775510204	0.0030364990234375	0.9428571428571428	0.9428571428571428	0.03265786170959473	0.9428571428571428	0.9428571428571428	0.05553436279296875	0.9469387755102041	0.9469387755102041	0.7779970169067383	0.9306122448979591	0.9306122448979591	0.0021462440490722656	0.9346938775510204	0.9346938775510204	0.032067298889160156	0.9387755102040817	0.9387755102040817	0.003377676010131836	0.46122448979591835	0.46122448979591835	0.010013580322265625	0.9102040816326531	0.9102040816326531	37.56232571601868	0.9020408163265307	0.9020408163265307	50.486462116241455	0.9020408163265307	0.9020408163265307	115.14231061935425	0.8448979591836735	0.8448979591836735	46.53191065788269	polblogs	SS	5	classification	graph_embedding
0.9142857142857143	0.9142857142857143	0.003148794174194336	0.9183673469387755	0.9183673469387755	0.03433346748352051	0.9102040816326531	0.9102040816326531	0.07121562957763672	0.926530612244898	0.926530612244898	0.8311548233032227	0.8938775510204081	0.8938775510204081	0.0021333694458007812	0.9346938775510204	0.9346938775510204	0.03334307670593262	0.8979591836734694	0.8979591836734694	0.0034923553466796875	0.5102040816326531	0.5102040816326531	0.010661602020263672	0.889795918367347	0.889795918367347	39.065895318984985	0.8857142857142857	0.8857142857142857	50.42276120185852	0.5102040816326531	0.5102040816326531	115.35220289230347	0.6571428571428571	0.6571428571428571	46.584386348724365	polblogs	SS	6	classification	graph_embedding
0.9102040816326531	0.9102040816326531	0.003072023391723633	0.9224489795918367	0.9224489795918367	0.0321812629699707	0.9306122448979591	0.9306122448979591	0.06890392303466797	0.9306122448979591	0.9306122448979591	0.7816269397735596	0.9306122448979591	0.9306122448979591	0.002092123031616211	0.9224489795918367	0.9224489795918367	0.032741546630859375	0.9306122448979591	0.9306122448979591	0.0035796165466308594	0.43673469387755104	0.43673469387755104	0.010669708251953125	0.9142857142857143	0.9142857142857143	39.11440396308899	0.9142857142857143	0.9142857142857143	49.71363306045532	0.889795918367347	0.889795918367347	115.01113414764404	0.8408163265306122	0.8408163265306122	46.283108711242676	polblogs	SS	7	classification	graph_embedding
