sklearn_dt_rmse	sklearn_dt_time	sklearn_rf_rmse	sklearn_rf_time	product_dt_rmse	product_dt_time	product_rf_rmse	product_rf_time	tangent_dt_rmse	tangent_dt_time	tangent_rf_rmse	tangent_rf_time	knn_rmse	knn_time	ambient_mlp_rmse	ambient_mlp_time	ambient_gnn_rmse	ambient_gnn_time	kappa_gcn_rmse	kappa_gcn_time	product_mlr_rmse	product_mlr_time	curvature	seed
0.27184466266677354	0.0013835430145263672	0.2494711744447485	0.03548884391784668	0.25443706	0.03560590744018555	0.24820922	0.4099087715148926	0.25386118908652894	0.0010294914245605469	0.24063341029913385	0.031835079193115234	0.2544255	0.0025832653045654297	0.5886742	32.242650747299194	0.42293942	41.06803369522095	0.4610571563243866	39.57072615623474	0.41240501403808594	20.354771614074707	-2.0	10
0.2516176313783335	0.0013344287872314453	0.23114076984343412	0.03214526176452637	0.2423486	0.04109549522399902	0.22809239	0.4423651695251465	0.24090058779015955	0.0010941028594970703	0.22422496306838818	0.033548831939697266	0.23419641	0.003231525421142578	0.6976143	33.107138872146606	0.54420453	41.39269399642944	0.5159088969230652	38.498719453811646	0.5109711289405823	21.086901903152466	-2.0	11
0.23643518447244147	0.0017502307891845703	0.2223566588370269	0.03303384780883789	0.22458473	0.04255414009094238	0.2131727	0.43895936012268066	0.23046503079646924	0.001069784164428711	0.2244058949030676	0.03516793251037598	0.22847547	0.002658843994140625	0.5495297	31.581502437591553	0.5070435	40.82260823249817	0.4577750861644745	39.37146520614624	0.47004765272140503	22.113928079605103	-2.0	12
0.17825588962236844	0.001440286636352539	0.17394629076961876	0.034233808517456055	0.18720168	0.03263688087463379	0.1678647	0.39115309715270996	0.17631854161569727	0.0010387897491455078	0.16871092265043608	0.03324604034423828	0.17476538	0.003613710403442383	3.4416182	32.80623435974121	1.5003467	41.42748999595642	0.4416312277317047	38.662140130996704	0.4285815954208374	21.503482341766357	-2.0	13
0.23314174115357647	0.0013735294342041016	0.2187131808155059	0.03451943397521973	0.23931478	0.041815996170043945	0.21429564	0.4433882236480713	0.22683112920131668	0.001058340072631836	0.21808518968195317	0.02241802215576172	0.22176032	0.0032393932342529297	0.6778781	32.578840255737305	0.3200624	42.612483739852905	0.3742234706878662	39.55231690406799	0.4135989248752594	21.306926488876343	-2.0	14
0.1764704082101782	0.0013644695281982422	0.169629809477338	0.0328526496887207	0.16871896	0.037935733795166016	0.15899478	0.4479048252105713	0.1674405031801933	0.0010852813720703125	0.16759931611351395	0.034993648529052734	0.16636758	0.0028586387634277344	0.89829856	32.98469614982605	0.27913362	40.791260719299316	0.40313366055488586	40.44006848335266	0.47084885835647583	21.019914865493774	-2.0	15
0.19223054377693383	0.0014870166778564453	0.18823878575133746	0.03270077705383301	0.18859194	0.04284167289733887	0.1876172	0.43731236457824707	0.19424087515302035	0.0011565685272216797	0.1847226801857583	0.03298616409301758	0.19088814	0.0031690597534179688	0.49139023	32.174306869506836	0.22593316	41.500272035598755	0.40510204434394836	38.85337734222412	0.42643821239471436	21.697471141815186	-2.0	16
0.2219247420607701	0.0015325546264648438	0.21636180573066383	0.03356504440307617	0.2248295	0.04124927520751953	0.213873	0.4472484588623047	0.22053443500341186	0.0010654926300048828	0.21481733497510344	0.03267693519592285	0.2271789	0.002846240997314453	0.5139205	32.798663854599	0.428397	41.282084703445435	0.4540503919124603	37.949726819992065	0.4822940230369568	22.628453493118286	-2.0	17
0.2535432471118932	0.0015141963958740234	0.25111938656822264	0.035629987716674805	0.26182675	0.04254794120788574	0.24181119	0.42550158500671387	0.26086227143817214	0.001142263412475586	0.2515364260574259	0.03155517578125	0.26611584	0.002577066421508789	4.4174657	32.9394748210907	0.4522349	41.27205467224121	0.5065295100212097	39.506956338882446	0.47189921140670776	22.727619886398315	-2.0	18
0.21111713736108767	0.0014345645904541016	0.1987181144780534	0.032681941986083984	0.18623847	0.03789973258972168	0.18319966	0.4308741092681885	0.20900959431831723	0.0010800361633300781	0.1959700127846222	0.03242087364196777	0.18059099	0.0028426647186279297	0.53003544	32.54080104827881	0.43443933	40.79046010971069	0.4264891743659973	37.647825717926025	0.46831804513931274	23.411350965499878	-2.0	19
0.24528608604804392	0.0013415813446044922	0.21888461992432395	0.03209185600280762	0.23352847	0.04018855094909668	0.21367863	0.41036128997802734	0.2283897276287215	0.0010623931884765625	0.21912679515113007	0.03269219398498535	0.2272594	0.002561807632446289	1.4773535	32.82109880447388	0.24693587	41.468732595443726	0.4403644800186157	38.70611619949341	0.469370037317276	22.98329472541809	-1.0	20
0.2159237970200353	0.0014338493347167969	0.20751974078811328	0.03211688995361328	0.20887712	0.038613080978393555	0.20555873	0.40494656562805176	0.21681597760950708	0.0010528564453125	0.20908164164226065	0.032549142837524414	0.2117538	0.002610445022583008	0.5661286	33.075039863586426	0.50022393	41.439576387405396	0.4768338203430176	38.336392879486084	0.4761378765106201	22.662289142608643	-1.0	21
0.15464084893635602	0.0014395713806152344	0.15643253882958816	0.0328676700592041	0.15988801	0.03796958923339844	0.15827678	0.38233375549316406	0.15546152159106214	0.0010211467742919922	0.15829512599528645	0.032102346420288086	0.16389638	0.003029346466064453	0.4865477	32.94342517852783	0.41591203	41.84656047821045	0.43348002433776855	38.516916275024414	0.39044490456581116	21.45850110054016	-1.0	22
0.21218472377448064	0.001485586166381836	0.20670191619103984	0.022205591201782227	0.21609204	0.039876699447631836	0.2092232	0.46630859375	0.21445578258140005	0.0010058879852294922	0.20805346872887626	0.02173900604248047	0.20844525	0.0027773380279541016	0.4952583	33.21580410003662	0.51712966	41.29007649421692	0.43219760060310364	39.17401123046875	0.4382547438144684	23.409531116485596	-1.0	23
0.23473287133923973	0.0013866424560546875	0.21864837403284162	0.03488326072692871	0.23927318	0.03956151008605957	0.21165696	0.4121091365814209	0.21515572850355058	0.0010192394256591797	0.21049694966506344	0.035553693771362305	0.22318654	0.002652406692504883	0.46134502	33.539401054382324	0.43028903	42.154826164245605	0.4310537874698639	40.33623647689819	0.42597511410713196	25.14123773574829	-1.0	24
0.20687809903654067	0.0013942718505859375	0.19502542334668588	0.03366494178771973	0.21373206	0.03210639953613281	0.19285263	0.3796513080596924	0.2126122756142231	0.0009968280792236328	0.19631151220544854	0.03278183937072754	0.19484638	0.002655029296875	0.4999282	33.98605275154114	0.47285575	41.264063119888306	0.43790674209594727	38.68876886367798	0.4464743435382843	20.475828647613525	-1.0	25
0.18886115429557535	0.0013294219970703125	0.17853575774664932	0.0328211784362793	0.16995241	0.037198781967163086	0.16506837	0.41405725479125977	0.18844765809225156	0.0010118484497070312	0.17211322766798046	0.032495737075805664	0.1692197	0.0027246475219726562	0.5560993	31.81072235107422	0.4822639	42.22849154472351	0.4901343882083893	38.9579119682312	0.4931023120880127	22.111860990524292	-1.0	26
0.17772570639140922	0.001355886459350586	0.1750380815121493	0.03329634666442871	0.18305264	0.0406191349029541	0.18345323	0.41799497604370117	0.18805005431871638	0.0010235309600830078	0.17599523399725836	0.03392815589904785	0.19795866	0.0025665760040283203	0.5436976	32.063326358795166	0.5048763	39.99294996261597	0.5129611492156982	38.01579165458679	0.4828868508338928	22.683181524276733	-1.0	27
0.21742847351974026	0.0013980865478515625	0.2133240391028744	0.03268122673034668	0.22408234	0.040435075759887695	0.20700675	0.4503161907196045	0.21601017472986697	0.0010483264923095703	0.21301516696085146	0.03183889389038086	0.22769675	0.002666473388671875	0.413204	32.68096995353699	0.38026634	40.22845387458801	0.3960422873497009	38.541828632354736	0.40500760078430176	21.15775775909424	-1.0	28
0.1998266288358496	0.0016472339630126953	0.19574379053746194	0.034980058670043945	0.20624748	0.03780055046081543	0.19614613	0.44168949127197266	0.19965620937690656	0.0010390281677246094	0.19322988870655	0.022882938385009766	0.2016404	0.003476381301879883	0.6331924	32.19566512107849	0.45029095	41.8673837184906	0.49450817704200745	37.80163073539734	0.5230172276496887	21.03515076637268	-1.0	29
0.18727816756380294	0.0013859272003173828	0.17919944842355529	0.03158235549926758	0.19570442	0.03458976745605469	0.17674494	0.4001951217651367	0.18638079352502432	0.0010709762573242188	0.17858393579226237	0.032019853591918945	0.1882471	0.002821207046508789	0.4456313	32.799773931503296	0.43990988	40.54841589927673	0.4807853102684021	37.72160530090332	0.5085318088531494	21.92946767807007	-0.5	30
0.1771966054758914	0.0020821094512939453	0.16810865617146728	0.03415727615356445	0.17024106	0.04200029373168945	0.1709458	0.43869996070861816	0.17668576501551628	0.0010387897491455078	0.1664201667082766	0.03445720672607422	0.18006924	0.0028040409088134766	0.3962003	33.30473732948303	0.34951794	42.06442141532898	0.3792724609375	38.50244116783142	0.42030471563339233	23.929077625274658	-0.5	31
0.1522534919428499	0.0013680458068847656	0.14810730739602995	0.03410506248474121	0.15298264	0.040963172912597656	0.14715633	0.44960594177246094	0.15450587392289383	0.0010428428649902344	0.14570938428676344	0.02229452133178711	0.16080248	0.002687692642211914	0.42001033	31.866551160812378	0.3318189	41.077317237854004	0.3601451814174652	39.314019203186035	0.39298370480537415	23.57783818244934	-0.5	32
0.1609775197631334	0.0013642311096191406	0.15357672787412052	0.03469538688659668	0.15576757	0.04042506217956543	0.15088357	0.3818831443786621	0.16389720832140117	0.0010988712310791016	0.15431836339991173	0.03202986717224121	0.16446142	0.002959728240966797	0.8785732	32.09791350364685	0.46025813	41.087013483047485	0.501937747001648	39.251593828201294	0.5587669014930725	22.352643728256226	-0.5	33
0.20082420671594484	0.0013599395751953125	0.20093867210550603	0.034311771392822266	0.21230276	0.03912949562072754	0.19833569	0.44242119789123535	0.20534583855488361	0.0010225772857666016	0.19855650465235866	0.01911330223083496	0.21028253	0.0027701854705810547	0.37260142	32.65265488624573	0.3962237	41.12579917907715	0.39971020817756653	37.99267792701721	0.4026417136192322	22.55069851875305	-0.5	34
0.1885877224653527	0.001619577407836914	0.18305590078538236	0.031867265701293945	0.19227302	0.039516448974609375	0.17604339	0.42350006103515625	0.18346723548469915	0.0010657310485839844	0.17727950388636304	0.03240370750427246	0.18210444	0.0026001930236816406	0.43198347	32.684895515441895	0.46780166	41.3678982257843	0.4812037944793701	38.05100178718567	0.5225354433059692	22.898841619491577	-0.5	35
0.2357040821219659	0.0013575553894042969	0.21555738524122314	0.034580230712890625	0.21740206	0.03177833557128906	0.21405116	0.3832554817199707	0.22582157252725338	0.0010564327239990234	0.21698152778381066	0.0345759391784668	0.232537	0.0026319026947021484	0.44646856	33.68062424659729	0.39824146	40.72318172454834	0.44207078218460083	39.054434299468994	0.47065532207489014	22.685097455978394	-0.5	36
0.20330387387612547	0.0013394355773925781	0.1844612322054749	0.03402280807495117	0.17648104	0.03755021095275879	0.17020011	0.4285094738006592	0.18643531856160472	0.0010347366333007812	0.1810823916946828	0.020137786865234375	0.19376558	0.0026831626892089844	0.8410567	32.638341188430786	0.38538626	41.00618505477905	0.41310593485832214	38.434807777404785	0.44778740406036377	20.750619888305664	-0.5	37
0.2337262398707397	0.0013699531555175781	0.21565325297652	0.0333859920501709	0.2347012	0.039606571197509766	0.21783905	0.43918633460998535	0.2255650397287833	0.001051187515258789	0.2131565634494899	0.03346085548400879	0.23120134	0.0027997493743896484	0.36304462	31.92168116569519	0.33169466	41.02280306816101	0.3288111388683319	37.7902717590332	0.4144250452518463	23.269782781600952	-0.5	38
0.23910621765790688	0.0014679431915283203	0.22647128624631518	0.021678924560546875	0.23695594	0.03531384468078613	0.23202191	0.4287374019622803	0.2293774841217874	0.0010461807250976562	0.22909723150878247	0.032755374908447266	0.25263438	0.002676725387573242	0.38578048	32.426496505737305	0.4686545	41.16672110557556	0.48460114002227783	39.444026947021484	0.533912718296051	22.95700216293335	-0.5	39
0.19104663881592882	0.0013937950134277344	0.18025160265018536	0.03421926498413086	0.17774262	0.03715229034423828	0.17855625	0.4323911666870117	0.1895590505152975	0.001028299331665039	0.18032053651674548	0.032605648040771484	0.18769795	0.0027327537536621094	0.29338598	32.19783568382263	0.4170964	41.72300958633423	0.426642507314682	38.041879653930664	0.4742007255554199	20.85474419593811	-0.25	40
0.20708698337790557	0.001434326171875	0.1997662842257355	0.38338470458984375	0.20239519	0.0396268367767334	0.19653478	0.4302365779876709	0.19860824924296416	0.001050710678100586	0.19443830595253847	0.03312945365905762	0.20470837	0.0032329559326171875	0.26704484	33.1189398765564	0.4373888	40.876373052597046	0.45300495624542236	39.008559465408325	0.4484417140483856	22.56587815284729	-0.25	41
0.2103827457461051	0.001405477523803711	0.1973614451936925	0.03393101692199707	0.203936	0.03843808174133301	0.19855157	0.4128148555755615	0.20493917861268482	0.0010480880737304688	0.19657440132354165	0.03282308578491211	0.20742093	0.002476215362548828	0.37114006	32.48909282684326	0.47795314	41.62271785736084	0.5032519698143005	40.30706286430359	0.4996856451034546	23.966813325881958	-0.25	42
0.2027435052817196	0.0014286041259765625	0.194069701172706	0.03455543518066406	0.20286992	0.040971994400024414	0.18970834	0.4342987537384033	0.19277114599318984	0.0012390613555908203	0.19376166230487366	0.03344845771789551	0.20641805	0.0027141571044921875	0.26622236	33.235877990722656	0.42909408	41.4278929233551	0.43262457847595215	39.795265913009644	0.41716304421424866	22.77729606628418	-0.25	43
0.20358791069614315	0.0015017986297607422	0.19137415368192973	0.0331423282623291	0.20902334	0.03781437873840332	0.19157532	0.426865816116333	0.19533651938684904	0.001020193099975586	0.18831614350480327	0.033782005310058594	0.19962609	0.002626180648803711	0.3449897	33.07691955566406	0.481464	41.50932312011719	0.5047451853752136	39.194318532943726	0.5166528224945068	21.89276623725891	-0.25	44
0.18546806997138496	0.0013518333435058594	0.17036046498815724	0.03273773193359375	0.17953092	0.033589839935302734	0.17055684	0.3702843189239502	0.18631565545528417	0.001056671142578125	0.1734560196641588	0.03423118591308594	0.178256	0.002559185028076172	0.34217384	31.681910276412964	0.38401076	41.74801254272461	0.3955451548099518	39.34831666946411	0.46708858013153076	21.999324321746826	-0.25	45
0.17855608556877253	0.0017285346984863281	0.16781561998655506	0.03538918495178223	0.16786423	0.046791791915893555	0.1638179	0.3966042995452881	0.1747128243434123	0.0014367103576660156	0.16522899004266356	0.03335070610046387	0.17983378	0.0027718544006347656	0.30797002	32.54153490066528	0.487898	42.343894243240356	0.5406345725059509	37.78287053108215	0.5421494841575623	22.380933046340942	-0.25	46
0.206671774182751	0.0014612674713134766	0.20074753837336143	0.031767845153808594	0.20678395	0.03616499900817871	0.20230521	0.3883054256439209	0.2173438058036286	0.0010781288146972656	0.20490667970854862	0.03513813018798828	0.20491332	0.0027518272399902344	0.40106767	33.55998086929321	0.3599716	41.649104833602905	0.3703703284263611	39.213783979415894	0.39080849289894104	23.88813281059265	-0.25	47
0.2015712019717863	0.0014274120330810547	0.18530218461034104	0.035834550857543945	0.20074604	0.039403438568115234	0.19734068	0.44303250312805176	0.19868752098722317	0.001033782958984375	0.18643336775516592	0.021927595138549805	0.19402114	0.002558469772338867	0.2660532	32.521424293518066	0.42331937	41.66223073005676	0.4341669976711273	40.08667469024658	0.44607213139533997	22.62254762649536	-0.25	48
0.20395450259341807	0.0013968944549560547	0.18909774339866678	0.03471970558166504	0.20299207	0.04114580154418945	0.18888499	0.4143178462982178	0.2019226554526781	0.0010023117065429688	0.19006128312192455	0.035897254943847656	0.19814244	0.002630472183227539	0.2889536	33.395540714263916	0.39460018	42.450626850128174	0.43135014176368713	39.39858627319336	0.441129595041275	24.06658959388733	-0.25	49
0.20579061899024362	0.0012018680572509766	0.1990606740715328	0.03320717811584473	0.20714866	0.0367891788482666	0.19294252	0.3725399971008301	0.20579061899024362	0.0010590553283691406	0.1990606740715328	0.020211458206176758	0.20956124	0.0023114681243896484	0.4800286	34.49337553977966	0.43455666	43.55962014198303	0.43449926376342773	31.125177145004272	0.4806653559207916	16.596712589263916	0.0	50
0.2145397576292164	0.0011775493621826172	0.20461340489333205	0.034429311752319336	0.21216151	0.037366628646850586	0.20366073	0.3803708553314209	0.21582910185205886	0.0009872913360595703	0.20461340489333205	0.034432172775268555	0.21153565	0.0026352405548095703	0.47836614	34.92333221435547	0.47500694	43.706204652786255	0.47570136189460754	31.415049076080322	0.4784177839756012	16.558382511138916	0.0	51
0.20225431361492907	0.0011055469512939453	0.20352706495160036	0.03280472755432129	0.20335497	0.026107311248779297	0.20292845	0.35314011573791504	0.20225431361492907	0.0010192394256591797	0.20352706495160036	0.03238368034362793	0.21362966	0.002494335174560547	0.48396397	34.353694915771484	0.4650633	45.11617565155029	0.4645734429359436	30.34239888191223	0.48437851667404175	16.670785427093506	0.0	52
0.21026563517423727	0.001102447509765625	0.20648307591356757	0.034308433532714844	0.21218683	0.033632516860961914	0.21002313	0.34743165969848633	0.2104759302270232	0.0010457038879394531	0.20648307591356757	0.033296823501586914	0.21378385	0.0022423267364501953	0.5115124	33.94420385360718	0.47754988	43.77563190460205	0.47753193974494934	31.224533796310425	0.5101664066314697	18.510085821151733	0.0	53
0.19111346845505406	0.0011806488037109375	0.17541694697632043	0.033119916915893555	0.18888858	0.03205728530883789	0.18171006	0.3493611812591553	0.19111346845505406	0.0010406970977783203	0.1754169469763205	0.03334999084472656	0.19068068	0.0022668838500976562	0.5718927	34.0928270816803	0.5420488	43.56786227226257	0.540199875831604	30.19871497154236	0.572141706943512	16.832581758499146	0.0	54
0.20565611741091772	0.0011057853698730469	0.19910935294613802	0.03261709213256836	0.20557724	0.03741455078125	0.19919188	0.3732414245605469	0.20565611741091772	0.0010457038879394531	0.19910935294613802	0.03254127502441406	0.21755402	0.0023152828216552734	0.67158103	34.900551557540894	0.60979664	44.02192711830139	0.6099809408187866	30.893616914749146	0.6717433929443359	16.925604820251465	0.0	55
0.22558662711576521	0.0011739730834960938	0.20849668423333073	0.03277254104614258	0.2235654	0.037065982818603516	0.20939809	0.4076075553894043	0.2254947506771103	0.0010094642639160156	0.20849668423333073	0.03337979316711426	0.21749043	0.0022895336151123047	0.58835685	34.84999990463257	0.52242523	43.827125787734985	0.523788571357727	29.897209644317627	0.5879424810409546	17.391217708587646	0.0	56
0.2353979245815733	0.0011856555938720703	0.2266219990996437	0.020356178283691406	0.24312095	0.03804302215576172	0.23066163	0.3262341022491455	0.2344844204193695	0.0010204315185546875	0.2266219990996437	0.03337550163269043	0.23879519	0.0023250579833984375	0.56964624	33.802881717681885	0.53455126	44.734500885009766	0.530306875705719	31.826871156692505	0.5697140097618103	16.860259771347046	0.0	57
0.18405579516866297	0.001119852066040039	0.17686695390476292	0.03181576728820801	0.18947214	0.030205249786376953	0.17645672	0.37640905380249023	0.18405579516866297	0.0010662078857421875	0.17686695390476292	0.03291606903076172	0.1911468	0.002446413040161133	0.45870626	34.3684446811676	0.41894913	43.608181953430176	0.41835206747055054	29.8821063041687	0.45950332283973694	17.47149109840393	0.0	58
0.17596832339498059	0.0010836124420166016	0.17173436062302172	0.034948110580444336	0.1878415	0.03966021537780762	0.170892	0.41168785095214844	0.17660206358502026	0.0010118484497070312	0.17173436062302172	0.03267502784729004	0.18428278	0.0023953914642333984	0.47641784	34.037850856781006	0.42385948	43.18502902984619	0.4236376881599426	29.81298518180847	0.47666841745376587	17.446736097335815	0.0	59
0.21133946167887896	0.0013942718505859375	0.209879154811036	0.03232288360595703	0.22061563	0.03137397766113281	0.20843072	0.3600780963897705	0.21760145115969057	0.0010590553283691406	0.20924769872769333	0.03295326232910156	0.21813057	0.0023679733276367188	0.3618264	34.16067838668823	0.5050303	42.06888556480408	0.5356227159500122	44.07975387573242	0.5303774476051331	21.40589714050293	0.25	60
0.231998280909715	0.0013895034790039062	0.22188150504801812	0.03311944007873535	0.2322836	0.034114837646484375	0.21690342	0.37944817543029785	0.2394472925573111	0.0010514259338378906	0.21782777566040862	0.033231258392333984	0.22926654	0.002602815628051758	0.33697397	33.91967797279358	0.4564297	40.62188482284546	0.48562124371528625	44.22692799568176	0.5039505362510681	23.87364363670349	0.25	61
0.23220432195437976	0.0015170574188232422	0.22447545887435147	0.03316020965576172	0.23414691	0.03715658187866211	0.22510181	0.41725587844848633	0.23781605515507653	0.0010478496551513672	0.22628356871946687	0.032624244689941406	0.240173	0.0023431777954101562	0.2991378	32.97207760810852	0.50231826	40.561793088912964	0.5430963039398193	42.231560945510864	0.5207368731498718	22.04443645477295	0.25	62
0.20231092732003372	0.0014989376068115234	0.19727804849866543	0.03459310531616211	0.20365529	0.026166200637817383	0.20142528	0.37322449684143066	0.20104633282197296	0.0010364055633544922	0.19928544455077765	0.02159857749938965	0.21347705	0.0023343563079833984	0.24182405	32.89053559303284	0.38458097	40.219035148620605	0.3990539014339447	43.14286398887634	0.41613873839378357	21.03703737258911	0.25	63
0.21928020240266854	0.0015683174133300781	0.20960732527274353	0.033837080001831055	0.22895445	0.03357887268066406	0.21292157	0.39026951789855957	0.2248639774991181	0.0010900497436523438	0.21255747629047564	0.03295254707336426	0.22854868	0.0033826828002929688	0.2743858	32.86918830871582	0.41222674	41.195560932159424	0.42846065759658813	42.37108063697815	0.4258919656276703	20.347487211227417	0.25	64
0.24274390787202715	0.0014650821685791016	0.2267428836573143	0.0222623348236084	0.24130419	0.033540964126586914	0.22554697	0.3940751552581787	0.23608989113538956	0.0012469291687011719	0.2270835057156577	0.03311491012573242	0.23626974	0.003191232681274414	0.3320971	32.51408123970032	0.4799567	40.760082721710205	0.4931277334690094	43.913594245910645	0.4643913805484772	21.136610746383667	0.25	65
0.21273064918680168	0.0013649463653564453	0.2123767099620248	0.03245949745178223	0.21178205	0.0381011962890625	0.2086027	0.4169189929962158	0.21892745328083996	0.0012214183807373047	0.21427697825080416	0.0316615104675293	0.21781789	0.0030150413513183594	0.31400576	32.67893147468567	0.46862516	41.05555295944214	0.5036455392837524	43.276532888412476	0.4931214153766632	22.269615173339844	0.25	66
0.1914817323665795	0.0014519691467285156	0.18607477928449123	0.034032583236694336	0.20079078	0.03400874137878418	0.18652745	0.37572813034057617	0.1851192598557911	0.0010781288146972656	0.18333331917558687	0.021824359893798828	0.19402301	0.0023393630981445312	0.24562807	32.76001715660095	0.40276	41.73877477645874	0.4254493713378906	42.445165157318115	0.3887401819229126	21.503791093826294	0.25	67
0.1875560575995179	0.0013751983642578125	0.17339818370377494	0.024118423461914062	0.17464222	0.027186870574951172	0.17311287	0.37344884872436523	0.18431259180387494	0.0010471343994140625	0.1773575519684976	0.03230690956115723	0.18430398	0.003186464309692383	0.25611117	32.62226700782776	0.42741287	40.07449913024902	0.4471787214279175	43.36358952522278	0.45651793479919434	20.830572605133057	0.25	68
0.24097774982220851	0.0014009475708007812	0.2192015473674967	0.03195595741271973	0.23369405	0.03519463539123535	0.22760564	0.3762505054473877	0.22988206131528263	0.0010838508605957031	0.22465886070987393	0.032914161682128906	0.23154227	0.0025916099548339844	0.31269374	32.793323040008545	0.4194304	41.7414436340332	0.43375474214553833	44.600507736206055	0.44794607162475586	21.792606353759766	0.25	69
0.2113279548232791	0.0013947486877441406	0.18731810388138512	0.034868478775024414	0.19662718	0.03184008598327637	0.18378666	0.39191579818725586	0.19103276222564636	0.0010592937469482422	0.18804849126216916	0.03457379341125488	0.19394161	0.0023653507232666016	0.2965367	32.91408157348633	0.43558922	40.04307699203491	0.4701533019542694	42.78066635131836	0.46524694561958313	22.059279203414917	0.5	70
0.18890444545684767	0.0015339851379394531	0.17083696264495338	0.03351616859436035	0.190944	0.035714149475097656	0.17283541	0.35066723823547363	0.1933475589495932	0.0010743141174316406	0.17216299263806933	0.0330510139465332	0.18075445	0.002780914306640625	0.35197863	33.02674865722656	0.38642693	40.90788507461548	0.40989410877227783	42.641170263290405	0.41200074553489685	20.864543437957764	0.5	71
