sklearn_dt_rmse	sklearn_dt_time	sklearn_rf_rmse	sklearn_rf_time	product_dt_rmse	product_dt_time	product_rf_rmse	product_rf_time	tangent_dt_rmse	tangent_dt_time	tangent_rf_rmse	tangent_rf_time	knn_rmse	knn_time	ambient_mlp_rmse	ambient_mlp_time	ambient_gnn_rmse	ambient_gnn_time	kappa_gcn_rmse	kappa_gcn_time	product_mlr_rmse	product_mlr_time	signature	seed
0.23725048421253891	0.0019834041595458984	0.2026812070995282	0.02647995948791504	0.21360223	0.04300284385681152	0.21420905	0.45961880683898926	0.22479336919742188	0.0015251636505126953	0.20993970706383594	0.01596665382385254	0.21206208	0.004177570343017578	0.4126317	34.322399854660034	0.41814703	43.18148398399353	0.43744000792503357	56.75741910934448	0.4616331160068512	29.39354634284973	HE	10
0.2160772803578399	0.0017392635345458984	0.19927740484227108	0.015805721282958984	0.21760462	0.039771080017089844	0.20121557	0.4278295040130615	0.2162610444495205	0.0015327930450439453	0.20095563131776267	0.015929222106933594	0.21649523	0.003152608871459961	0.4753016	33.365883350372314	0.45826557	42.76920127868652	0.42079252004623413	56.994523763656616	0.4742474853992462	29.994986295700073	HE	11
0.1874653849759794	0.001863718032836914	0.17654256585824796	0.015894651412963867	0.19136524	0.03864884376525879	0.18187405	0.410264253616333	0.18535579558150303	0.0015232563018798828	0.17771935380431056	0.01583576202392578	0.17899874	0.0030794143676757812	0.48235407	33.42533755302429	0.39641175	42.83970594406128	0.44182127714157104	57.01642966270447	0.4339236915111542	29.800315856933594	HE	12
0.23504653232624154	0.0018353462219238281	0.21745771698565303	0.015665292739868164	0.2228952	0.03998589515686035	0.22602431	0.4288032054901123	0.2312025510267332	0.0015790462493896484	0.21674176007632467	0.015799760818481445	0.23682295	0.0030384063720703125	0.49873966	33.68280553817749	0.4767717	42.4042181968689	0.5087054967880249	56.9384651184082	0.5103459358215332	29.769554376602173	HE	13
0.21897339040655492	0.001875162124633789	0.21392586123337534	0.015811681747436523	0.21687947	0.04085516929626465	0.21105434	0.448070764541626	0.22385730201112045	0.0015709400177001953	0.21880043910435498	0.01578688621520996	0.20649703	0.003088712692260742	0.38197368	33.58580136299133	0.43660638	42.60814571380615	0.42164933681488037	57.154502868652344	0.4406904876232147	29.673030853271484	HE	14
0.1806988330545811	0.002062559127807617	0.1755787748008822	0.026220083236694336	0.18037349	0.027256250381469727	0.17484112	0.40749335289001465	0.19187324791676866	0.0015599727630615234	0.18096988042782025	0.015667200088500977	0.17306279	0.00325775146484375	0.5108635	33.96659469604492	0.5074934	42.88791751861572	0.5326951742172241	57.70227670669556	0.5365129709243774	29.976834058761597	HE	15
0.17665678315651098	0.00177001953125	0.16716341397910486	0.015715837478637695	0.17232074	0.04337596893310547	0.17374228	0.43551087379455566	0.18149812829235834	0.0015532970428466797	0.16921429784826308	0.01582503318786621	0.18276197	0.003173351287841797	0.34137335	33.700334787368774	0.37599638	42.801817178726196	0.3603169620037079	57.204792499542236	0.37652429938316345	29.75691533088684	HE	16
0.21418939647412338	0.0017852783203125	0.20449713101237038	0.01590442657470703	0.21700819	0.040662288665771484	0.203647	0.44939374923706055	0.208957211255158	0.0015692710876464844	0.20174814573076172	0.01590752601623535	0.21121408	0.00310516357421875	0.46212563	33.697833776474	0.4654818	43.0601909160614	0.4945472776889801	57.215553760528564	0.5302778482437134	29.416637659072876	HE	17
0.20974617071514484	0.0018396377563476562	0.20464752303181463	0.015812158584594727	0.20637205	0.036286115646362305	0.19859672	0.4267551898956299	0.2092455732927721	0.0015649795532226562	0.2024268200785177	0.015787363052368164	0.21749046	0.0031130313873291016	0.47434118	33.52141714096069	0.36463296	42.784345626831055	0.42955464124679565	57.20776128768921	0.4477001428604126	29.674779176712036	HE	18
0.24125337582044723	0.0017466545104980469	0.22194947653297295	0.026390790939331055	0.23521823	0.04260873794555664	0.2213838	0.45427489280700684	0.24287325204086638	0.0015118122100830078	0.22293678352710042	0.015800952911376953	0.21140166	0.0030264854431152344	0.50241107	33.70483207702637	0.39421707	42.69975137710571	0.39775851368904114	57.6721932888031	0.37356093525886536	29.68291449546814	HE	19
0.17681162356537658	0.0022280216217041016	0.16839946614754744	0.0158083438873291	0.17347723	0.030881881713867188	0.16267593	0.3918118476867676	0.17303588513568768	0.0015799999237060547	0.16364638230264586	0.015846729278564453	0.17475483	0.0047607421875	0.29071403	31.49136209487915	0.41412467	39.49663233757019		67.17945528030396	0.4525141417980194	34.03691530227661	HS	20
0.19114841559495602	0.0020837783813476562	0.173096202273253	0.015718936920166016	0.17589597	0.034398794174194336	0.16726099	0.45586228370666504	0.17873656353632372	0.0015225410461425781	0.17030818354193883	0.015749692916870117	0.1637183	0.0033800601959228516	0.3160087	32.1307909488678	0.39212558	39.60340332984924	0.4031573534011841	67.0050835609436	0.4551142156124115	33.43136692047119	HS	21
0.20710942108885755	0.0020568370819091797	0.18640421477207694	0.025960445404052734	0.20355031	0.0408933162689209	0.19187008	0.4683825969696045	0.2126348390776446	0.0015435218811035156	0.18839328021080762	0.015795469284057617	0.19402811	0.0030977725982666016	0.32799023	31.523566722869873	0.40732172	39.60472059249878	0.39896947145462036	67.56069111824036	0.4101164638996124	34.08173131942749	HS	22
0.2470776952524023	0.0021140575408935547	0.23121568211976257	0.026108503341674805	0.25187892	0.03793144226074219	0.22971724	0.4512674808502197	0.26059303442821197	0.0015251636505126953	0.23061336619153902	0.015612363815307617	0.23900987	0.003170013427734375	0.3410721	31.3778715133667	0.42759427	39.384724378585815	0.4237058162689209	68.10767912864685	0.5116856098175049	33.83603501319885	HS	23
0.21174063022878317	0.002032041549682617	0.20146922732851671	0.01558232307434082	0.20679408	0.03769969940185547	0.196227	0.4374980926513672	0.2030435956767216	0.0015416145324707031	0.19529159444267472	0.015751361846923828	0.21703532	0.003138303756713867	1.3868997	31.247695207595825	0.2618876	39.51370906829834	0.39855268597602844	67.55508995056152		33.69019341468811	HS	24
0.22856583542224196	0.0020303726196289062	0.20750712392444398	0.01572394371032715	0.22205818	0.040831565856933594	0.20582917	0.46050357818603516	0.21410518167370532	0.0015246868133544922	0.19515005576220268	0.016193389892578125	0.2116109	0.0035581588745117188	0.31599423	31.77460479736328	0.35479268	39.25449538230896		67.3357138633728	0.41891711950302124	33.92775201797485	HS	25
0.200967856534839	0.0020236968994140625	0.17591296028616765	0.01587510108947754	0.1836562	0.042160987854003906	0.17957081	0.4639441967010498	0.18828081863215385	0.0015468597412109375	0.17587388674319224	0.015887975692749023	0.18098313	0.0032520294189453125	0.31667084	31.373627185821533	0.41162595	40.37327694892883	0.4282434284687042	67.33343577384949	0.45968157052993774	33.581557512283325	HS	26
0.18876218835406022	0.002013683319091797	0.17357707958997376	0.015600919723510742	0.19080664	0.04136300086975098	0.17722313	0.45065855979919434	0.18260170245034946	0.0015177726745605469	0.16982074590693386	0.015920162200927734	0.16893156	0.003265380859375	0.3225818	31.36149835586548	0.35185754	39.480493783950806	0.3628390431404114	67.29975819587708	0.39994576573371887	33.47006011009216	HS	27
0.19218190846683791	0.0020411014556884766	0.17568850987142393	0.01752448081970215	0.19759724	0.03964996337890625	0.186115	0.4327073097229004	0.19043093584925028	0.0015478134155273438	0.18400706627262045	0.015748977661132812	0.19134068	0.0030019283294677734	0.336397	31.35355234146118	0.49756014	39.73238015174866	0.5330305695533752	67.76869821548462	0.520279049873352	33.68611264228821	HS	28
0.24292570475534725	0.0021216869354248047	0.22432712305046082	0.015993595123291016	0.23843445	0.04617762565612793	0.21854898	0.47154712677001953	0.23040535640580545	0.001535177230834961	0.21906390424027294	0.0156707763671875	0.22462735	0.003427267074584961	0.3238134	31.66483497619629	0.38665777	39.85542058944702	0.3970182538032532	67.99305057525635	0.43785160779953003	33.922451972961426	HS	29
0.18852642964631938	0.0021448135375976562	0.18345690044756793	0.01572394371032715	0.19651327	0.03910326957702637	0.18558924	0.40549635887145996	0.19902047749779306	0.0015411376953125	0.18697501391507143	0.016122102737426758	0.1995576	0.00304412841796875	0.29247728	31.627037048339844	0.42573255	39.93220114707947	0.4470866024494171	72.60906553268433	0.48646077513694763	33.76594853401184	SS	30
0.20350820873299724	0.0020532608032226562	0.18920143833780886	0.01657724380493164	0.20166218	0.03604555130004883	0.18376194	0.44082069396972656	0.18972192355936218	0.0015521049499511719	0.1850383281180796	0.01578068733215332	0.19195628	0.002817869186401367	0.33664668	31.667821168899536	0.4971345	40.439651012420654		72.25650310516357		33.666808128356934	SS	31
0.22147500195868425	0.002089977264404297	0.20560783789255827	0.01573657989501953	0.20798457	0.03998136520385742	0.19580749	0.45502543449401855	0.22155036271443915	0.0016055107116699219	0.2056213601143497	0.015781164169311523	0.1963556	0.002984762191772461	0.3416927	31.672948837280273	0.45158443	39.57854390144348	0.4735855460166931	73.26577663421631		33.60818290710449	SS	32
0.21754405248400677	0.0020761489868164062	0.19941912374855353	0.015908479690551758	0.19942182	0.031019210815429688	0.19022715	0.42763829231262207	0.20655615814773606	0.0015757083892822266	0.19406187118886892	0.026808977127075195	0.20279256	0.003032684326171875	0.31931242	31.456480741500854	0.4796625	39.40686345100403	0.5327334403991699	72.46988224983215		33.50729012489319	SS	33
0.2046693355065851	0.0020809173583984375	0.17838149998681696	0.026215791702270508	0.20493908	0.038231611251831055	0.1865817	0.4298744201660156	0.19252465118228274	0.0015785694122314453	0.18812488183182996	0.016007661819458008	0.19116071	0.003003835678100586	0.31140706	31.610337018966675	0.38471305	39.68715143203735	0.40519580245018005	72.94585871696472	0.4436589777469635	33.55078911781311	SS	34
0.1809992328698142	0.0020987987518310547	0.15774175158831635	0.016775846481323242	0.17026126	0.037343740463256836	0.15598197	0.41509366035461426	0.15741439908674434	0.0015666484832763672	0.1511360893948226	0.0160064697265625	0.1638773	0.0031604766845703125	0.30561015	31.648773431777954	0.42540452	39.793365716934204	0.47321274876594543	73.09185147285461	0.49097028374671936	33.39361500740051	SS	35
0.23255385315702212	0.002163410186767578	0.21998223538985193	0.015940427780151367	0.22301184	0.03646564483642578	0.21662116	0.4399373531341553	0.23086383713791622	0.0015616416931152344	0.21983005433390962	0.015662670135498047	0.2185089	0.0028743743896484375	0.3763066	31.623080253601074	0.43748242	39.823039054870605		72.7775502204895		33.515127658843994	SS	36
0.231922667226203	0.002269744873046875	0.2130425414629037	0.02612447738647461	0.21072681	0.03947114944458008	0.21382497	0.42851805686950684	0.21880365105286095	0.0015444755554199219	0.2134317064394078	0.015580892562866211	0.213589	0.0029299259185791016	0.3388937	31.740042209625244	0.44940752	39.29265475273132		71.70967769622803	0.5167384743690491	33.85782432556152	SS	37
0.18082725076073133	0.002127408981323242	0.16969710124469817	0.016024112701416016	0.19360872	0.03595685958862305	0.17189631	0.42830371856689453	0.1928359509109659	0.001560211181640625	0.17254560866104784	0.015628576278686523	0.18964599	0.002934694290161133	0.2835619	31.507747173309326	0.3916967	39.746845722198486	0.41070762276649475	73.32390761375427	0.4374917447566986	33.65438485145569	SS	38
0.2407025152107742	0.0020575523376464844	0.2201853986498535	0.01571512222290039	0.23069762	0.03859853744506836	0.22012992	0.4472322463989258	0.2445050076410149	0.0015263557434082031	0.21996085654956313	0.01563096046447754	0.22770362	0.0031359195709228516	0.35365468	31.443408727645874	0.46720502	39.72003412246704		72.76655292510986	0.4996255934238434	33.70061016082764	SS	39
0.217404677604415	0.0017654895782470703	0.205179199561479	0.015713930130004883	0.20389359	0.035504817962646484	0.19976489	0.4197986125946045	0.22997130458418955	0.001505136489868164	0.2028062610878102	0.015650272369384766	0.20518899	0.0027685165405273438	0.34570876	34.26174235343933	0.42457438	43.3857524394989	0.4536825120449066	60.36089587211609	0.45857569575309753	29.329740047454834	SE	40
0.11817607742386367	0.0018162727355957031	0.11416212469231118	0.015815019607543945	0.12567626	0.033926963806152344	0.11605656	0.3747258186340332	0.12585416717241715	0.00152587890625	0.11471386348651079	0.015895843505859375	0.12117074	0.0028448104858398438	0.269976	33.89676022529602	0.36631107	42.65164065361023	0.3861822485923767	61.43272876739502	0.42144855856895447	29.46343493461609	SE	41
0.25189240760968107	0.0017805099487304688	0.23105438326089095	0.01555490493774414	0.24861757	0.037412166595458984	0.22375828	0.42473316192626953	0.23616995914124916	0.0015616416931152344	0.22563290301993702	0.016385316848754883	0.2263047	0.002740621566772461	0.35050333	33.624929904937744	0.41340235	42.84083127975464	0.4178054928779602	61.2239031791687		29.37823987007141	SE	42
0.23196801207312903	0.001851797103881836	0.21557100575278365	0.015616178512573242	0.20920564	0.03193926811218262	0.21126583	0.4182136058807373	0.22595275140470591	0.0015611648559570312	0.21555282493888064	0.016010046005249023	0.2207293	0.002898693084716797	0.30956587	33.78750967979431	0.36501327	42.85073399543762	0.36390185356140137	61.15922212600708	0.401187539100647	29.335741996765137	SE	43
0.2343224710605519	0.0017986297607421875	0.2167969328354371	0.015636682510375977	0.24084315	0.03716397285461426	0.22162083	0.4187800884246826	0.23115393843597887	0.0016021728515625	0.21865963464263918	0.015822649002075195	0.22351195	0.0030608177185058594	0.35438243	33.56415343284607	0.3662656	42.66924166679382	0.38321495056152344	60.946982622146606	0.40254372358322144	29.36163330078125	SE	44
0.17431046297941477	0.0019145011901855469	0.16080538095256783	0.016977310180664062	0.17679322	0.045038700103759766	0.16528851	0.5528366565704346	0.16898557869364325	0.001550436019897461	0.16053397474480874	0.01588726043701172	0.17203283	0.0029878616333007812	0.35549042	33.731181621551514	0.39947647	43.33090400695801	0.42236119508743286	60.77993869781494	0.47620806097984314	29.3939368724823	SE	45
0.17516071551584164	0.002028226852416992	0.1631206855892616	0.01589179039001465	0.18076111	0.031182050704956055	0.16520947	0.4393634796142578	0.16977233497885938	0.0015690326690673828	0.1650074070191315	0.01581597328186035	0.17343633	0.0029392242431640625	0.3331844	33.94354605674744	0.4400612	43.44555926322937	0.4356512129306793	60.835371255874634		30.13146424293518	SE	46
0.14865812358552977	0.0020723342895507812	0.14247272910607223	0.01595473289489746	0.15548463	0.03655266761779785	0.14307238	0.42423343658447266	0.1585113747629784	0.0015497207641601562	0.14784228649937992	0.015617847442626953	0.14707853	0.0028429031372070312	0.30832005	33.43236565589905	0.46361116	42.8338189125061	0.49730271100997925	61.30952501296997	0.4909670352935791	29.179060697555542	SE	47
0.19924271011603076	0.0018429756164550781	0.19279055074607185	0.01607227325439453	0.20326649	0.030957460403442383	0.19505186	0.4168436527252197	0.2001963938060124	0.0015342235565185547	0.19162525173886613	0.016130924224853516	0.20031999	0.0028841495513916016	0.32344073	33.70901799201965	0.42607218	43.06247067451477	0.422097384929657	60.89709663391113	0.45635196566581726	29.357912063598633	SE	48
0.2529309371583343	0.0018162727355957031	0.23297393127718002	0.015857219696044922	0.25035772	0.028182029724121094	0.23393276	0.38640928268432617	0.25694394803353693	0.0015828609466552734	0.23724443336212553	0.01598501205444336	0.24054636	0.0027937889099121094	0.34006712	33.836095333099365	0.39257544	42.95924997329712	0.39824923872947693	60.99929475784302	0.4401010572910309	29.34708523750305	SE	49
0.18316956483939673	0.0020694732666015625	0.17490278263104483	0.016082048416137695	0.17657174	0.07756733894348145	0.17000872	0.43027400970458984	0.1782880010339448	0.0015859603881835938	0.17083625159357751	0.0164639949798584	0.17302544	0.003882169723510742	0.45532987	33.98388957977295	0.39661232	42.756484031677246	0.42021816968917847	37.70928454399109	0.424998015165329	21.81863045692444	H	50
0.18033601527692364	0.0017802715301513672	0.16847336192051238	0.01577305793762207	0.17993052	0.04312324523925781	0.16851197	0.4491138458251953	0.18301320099276658	0.0015597343444824219	0.16908334132700112	0.01581859588623047	0.17530109	0.0028803348541259766	0.50797457	33.65165996551514	0.42050257	42.69540071487427	0.42199957370758057	37.72857165336609	0.4173514246940613	21.52912664413452	H	51
0.18449042565426052	0.0017855167388916016	0.1774694283139271	0.015970230102539062	0.18335441	0.041394948959350586	0.17592616	0.4434175491333008	0.18113226769955934	0.0015261173248291016	0.168679126650549	0.01576542854309082	0.17866328	0.0026519298553466797	0.40479654	33.555440187454224	0.25568685	42.597195625305176	0.32612183690071106	38.19935345649719	0.38596442341804504	21.53997039794922	H	52
0.22851045453560914	0.0018389225006103516	0.21189556474276092	0.01582479476928711	0.22676104	0.03844141960144043	0.21007037	0.42777156829833984	0.21292284519783453	0.001565694808959961	0.21250493632020395	0.017537832260131836	0.21385871	0.0026400089263916016	0.46937954	33.94471716880798	0.4275965	43.12477517127991	0.41533905267715454	37.86875367164612	0.4018711745738983	21.85139751434326	H	53
0.208940497944834	0.0017795562744140625	0.19294405827913333	0.01610875129699707	0.20442271	0.039759159088134766	0.19764325	0.43181729316711426	0.19453054390532284	0.0016484260559082031	0.19353298927253854	0.015807151794433594	0.18255529	0.003095865249633789	2.4731693	33.772507190704346	0.387782	43.105634689331055	0.46715638041496277	37.899287939071655	0.4180404245853424	21.511810779571533	H	54
0.1701346309755495	0.0017633438110351562	0.15786885600656683	0.016466856002807617	0.15676752	0.04312252998352051	0.14955348	0.47054553031921387	0.16201122748417593	0.0015232563018798828	0.16037741691146645	0.01583385467529297	0.15733868	0.002832651138305664	0.53423035	33.61263298988342	0.5366854	43.17173957824707	0.4484620690345764	37.864591121673584	0.4004301130771637	21.36481499671936	H	55
0.21320921030560894	0.0017821788787841797	0.20543393604703278	0.015796422958374023	0.20906587	0.037204742431640625	0.20327379	0.4222147464752197	0.20843073107497226	0.0015804767608642578	0.2043506359310248	0.01745891571044922	0.2038648	0.002660036087036133	0.8082723	33.91939187049866	0.2501424	42.138349533081055	0.47886738181114197	37.346431493759155	0.4727998971939087	21.775567531585693	H	56
0.22219714046211073	0.001783609390258789	0.20762178135207474	0.0158994197845459	0.21069488	0.04412984848022461	0.19652115	0.44617199897766113	0.21269426646015213	0.0015301704406738281	0.20439966289649533	0.01709890365600586	0.21601708	0.0026633739471435547	0.48935145	33.5084810256958	0.45044497	43.05893611907959	0.4457743167877197	37.74033069610596	0.4286763072013855	21.780709505081177	H	57
0.22078052749396276	0.0017855167388916016	0.19828523403740805	0.01575922966003418	0.19879311	0.03739118576049805	0.19151875	0.40412163734436035	0.2221142829696298	0.0015594959259033203	0.19844890780679686	0.0157468318939209	0.19562997	0.002826213836669922	0.46626526	33.971805572509766	0.4217602	42.86744713783264	0.42594075202941895	37.37148427963257	0.3431105613708496	21.62664294242859	H	58
0.17774188934025348	0.0017876625061035156	0.1681092906310573	0.015689611434936523	0.1809333	0.03484749794006348	0.16626479	0.42729711532592773	0.17382549284513601	0.001550912857055664	0.1658495733743276	0.01675558090209961	0.16887516	0.0027141571044921875	0.7606245	34.238935470581055	0.3093496	42.88631057739258	0.416960209608078	38.36033391952515	0.39548397064208984	21.5803861618042	H	59
0.1926113209418095	0.0015559196472167969	0.18708067854093155	0.015692710876464844	0.19687074	0.037555694580078125	0.18382613	0.39698362350463867	0.1926113209418095	0.0015201568603515625	0.18708067854093155	0.015836238861083984	0.19503549	0.0024399757385253906	0.58662826	33.595723152160645	0.5477076	42.824310064315796	0.5480793714523315	30.023329734802246	0.5861716866493225	16.978736877441406	E	60
0.21186984361826883	0.001646280288696289	0.18798950561864994	0.01584148406982422	0.2066256	0.03892779350280762	0.18871173	0.40665411949157715	0.20934884318794172	0.001611948013305664	0.18798950561864994	0.01584005355834961	0.20940468	0.0025064945220947266	0.5408548	33.43582320213318	0.5162352	42.71285891532898	0.5181922912597656	29.926235914230347	0.5415288805961609	16.908750295639038	E	61
0.2197907204275166	0.001527547836303711	0.21118670811397644	0.015994787216186523	0.23707521	0.03947138786315918	0.20654634	0.4050023555755615	0.2197907204275166	0.0015230178833007812	0.21118670811397644	0.01576828956604004	0.20176625	0.0023288726806640625	0.56228364	33.59306740760803	0.53944105	42.960259199142456	0.5406342148780823	30.171650648117065	0.5630376935005188	16.9723801612854	E	62
0.18441186856649083	0.0015451908111572266	0.18068853655929104	0.01576375961303711	0.19025701	0.03777456283569336	0.18061875	0.42842650413513184	0.1848950446629362	0.001505136489868164	0.18068853655929104	0.015793323516845703	0.18338571	0.002371549606323242	0.518334	33.55512762069702	0.45877033	42.902820348739624	0.4527747631072998	30.298904418945312	0.5127649307250977	17.127341747283936	E	63
0.22079615205198272	0.0016131401062011719	0.21245834246135586	0.026207685470581055	0.22327156	0.050431251525878906	0.21412438	0.4417848587036133	0.2235561221980922	0.0015196800231933594	0.21245834246135586	0.025919675827026367	0.21211852	0.002385377883911133	0.51196873	33.425938844680786	0.45958093	42.79712653160095	0.4616127014160156	29.999330282211304	0.5097389817237854	16.92435097694397	E	64
0.2017292949837359	0.001531362533569336	0.19697769731292042	0.015893936157226562	0.21692137	0.03806471824645996	0.20140962	0.39766836166381836	0.2017292949837359	0.0015022754669189453	0.1969776973129204	0.015723228454589844	0.20580482	0.002348661422729492	0.598673	33.8409264087677	0.49500713	42.63014554977417	0.49681565165519714	29.85026478767395	0.6000098586082458	16.958193063735962	E	65
0.20247776279832735	0.0016922950744628906	0.18603779905682907	0.01674199104309082	0.1878609	0.04245901107788086	0.18084222	0.4275355339050293	0.20247776279832735	0.0015134811401367188	0.18603779905682907	0.015642166137695312	0.17829528	0.002462148666381836	0.5224081	33.85361981391907	0.4393891	43.32705640792847	0.44110584259033203	30.26716923713684	0.5224993824958801	16.939621686935425	E	66
0.21606370045308462	0.0015513896942138672	0.19866271313418035	0.01578044891357422	0.21365017	0.04246091842651367	0.19835277	0.3987419605255127	0.2160134920964089	0.0015115737915039062	0.19866271313418035	0.01570725440979004	0.20819387	0.002338409423828125	0.51289636	33.33658242225647	0.43346655	42.51287603378296	0.43288636207580566	30.251216411590576	0.513886570930481	17.149484157562256	E	67
0.17161482953308893	0.0019540786743164062	0.1586655518033059	0.016117572784423828	0.1736663	0.03690600395202637	0.15684141	0.39466333389282227	0.17055237518217642	0.0015347003936767578	0.1586655518033059	0.01563096046447754	0.15788694	0.0023956298828125	0.4455582	33.65245246887207	0.41592565	42.99505138397217	0.4178464114665985	30.007797479629517	0.4455413520336151	17.20574378967285	E	68
0.22629586446644404	0.0015146732330322266	0.193388362193941	0.015669822692871094	0.22330135	0.03995013236999512	0.19389522	0.4440903663635254	0.22835416485367524	0.0015420913696289062	0.193388362193941	0.015789270401000977	0.19785872	0.0024874210357666016	0.5259187	33.88704466819763	0.42770526	42.99462890625	0.4291010797023773	30.101612329483032	0.5267806053161621	17.120054721832275	E	69
0.19618965785180303	0.0019686222076416016	0.17427001869686803	0.015659570693969727	0.19336623	0.040013790130615234	0.17461203	0.4085726737976074	0.1887416099660114	0.0015828609466552734	0.1759334040860394	0.017455339431762695	0.17815782	0.0025968551635742188	0.44696784	34.139856815338135	0.4352739	42.69868183135986	0.517827570438385	43.339383363723755	0.5186979174613953	21.589446783065796	S	70
0.17168902142226086	0.0018887519836425781	0.1683685580521722	0.01581549644470215	0.18639004	0.03562021255493164	0.16262764	0.3896293640136719	0.17358668635532093	0.0018606185913085938	0.16859810942249254	0.015811681747436523	0.18013038	0.002544879913330078	0.41329432	33.49650692939758	0.3922454	43.12222671508789	0.4700949788093567	42.91973948478699	0.47884365916252136	21.564849853515625	S	71
0.18614471638724925	0.0018839836120605469	0.17184143259624376	0.016064882278442383	0.18373825	0.038942813873291016	0.16985251	0.42212557792663574	0.18482196431480366	0.0015680789947509766	0.17580191838838446	0.01574420928955078	0.17220478	0.0027709007263183594	0.4375738	33.911657094955444	0.40980273	42.886982679367065	0.4940378665924072	43.305683851242065	0.49877500534057617	21.58813500404358	S	72
